scenario,commodity,year,production,net_import,supply_available,domestic_demand_total,food_demand_total,balance_error,balance_error_pct_of_use
C5,POTA,2035,9973.36,0,9973.36,9363.82,5308.6,609.535,6.50947
C5,POTA,2036,9993.11,0,9993.11,9364.68,5239.62,628.438,6.71073
C5,POTA,2037,10012.1,0,10012.1,9363.14,5170.42,648.919,6.93057
C5,POTA,2038,10030.2,0,10030.2,9358.94,5100.71,671.289,7.1727
C5,POTA,2039,10047.6,0,10047.6,9352.27,5030.66,695.364,7.43524
C5,POTA,2040,10064.3,0,10064.3,9342.83,4959.94,721.497,7.72246
C5,POTA,2041,10080.3,0,10080.3,9334.29,4892.21,746.042,7.99249
C5,POTA,2042,10095.7,0,10095.7,9323.32,4824.13,772.331,8.28385
C5,POTA,2043,10110.3,0,10110.3,9309.79,4755.5,800.544,8.59895
C5,POTA,2044,10124.4,0,10124.4,9293.82,4686.44,830.569,8.93679
C5,POTA,2045,10137.8,0,10137.8,9275.3,4616.82,862.526,9.29917
C5,POTA,2046,10150.7,0,10150.7,9254.93,4547.29,895.757,9.67869
C5,POTA,2047,10163,0,10163,9231.83,4476.94,931.151,10.0863
C5,POTA,2048,10174.7,0,10174.7,9206.13,4405.88,968.58,10.521
C5,POTA,2049,10185.9,0,10185.9,9177.61,4333.87,1008.29,10.9864
C5,POTA,2050,10196.6,0,10196.6,9146.3,4260.89,1050.29,11.4832
C5,SOYS,2023,2084.17,9849,11933.2,11933.2,1550,0,0
C5,SOYS,2024,2065,10497,12562,12562,1675,-1.81899e-12,-1.44801e-14
C5,SOYS,2025,2190,10034.1,12224.1,12224.1,1674.33,7.27596e-12,5.95216e-14
C5,SOYS,2026,2322.21,9720.36,12042.6,12042.6,1673.78,-1.38789e-09,-1.15249e-11
C5,SOYS,2027,2462,9436.24,11898.2,11898.2,1673.8,5.45697e-12,4.58636e-14
C5,SOYS,2028,2609.75,9169.42,11779.2,11779.2,1673.41,-3.63798e-12,-3.08849e-14
C5,SOYS,2029,2765.82,8919.13,11685,11685,1672.67,-3.63798e-12,-3.11339e-14
C5,SOYS,2030,2930.63,8674.54,11605.2,11605.2,1670.08,0,0
C5,SOYS,2031,2961.78,8531.61,11493.4,11493.4,1667.47,-7.27596e-12,-6.33056e-14
C5,SOYS,2032,2992.54,8396.95,11389.5,11389.5,1664.85,-3.63798e-12,-3.19415e-14
C5,SOYS,2033,3022.79,8272.72,11295.5,11295.5,1661.94,1.81899e-12,1.61037e-14
C5,SOYS,2034,3052.01,8158.16,11210.2,11210.2,1658.71,1.81899e-12,1.62262e-14
C5,SOYS,2035,3080.52,8051.07,11131.6,11131.6,1654.3,-1.81899e-12,-1.63408e-14
C5,SOYS,2036,3096.98,8072.59,11169.6,11169.6,1649.66,-3.63798e-12,-3.25704e-14
C5,SOYS,2037,3105.98,8096.23,11202.2,11202.2,1644.77,-3.63798e-12,-3.24756e-14
C5,SOYS,2038,3110.42,8120.42,11230.8,11230.8,1639.36,-3.63798e-12,-3.23928e-14
C5,SOYS,2039,3112.05,8144.48,11256.5,11256.5,1633.48,-1.81899e-12,-1.61594e-14
C5,SOYS,2040,3111.96,8167.98,11279.9,11279.9,1627.01,-5.45697e-12,-4.83776e-14
C5,SOYS,2041,3110.79,8190.96,11301.7,11301.7,1620.24,-3.63798e-12,-3.21895e-14
C5,SOYS,2042,3108.92,8213.3,11322.2,11322.2,1613.13,0,0
C5,SOYS,2043,3106.6,8234.83,11341.4,11341.4,1605.47,-5.45697e-12,-4.81153e-14
C5,SOYS,2044,3103.96,8255.63,11359.6,11359.6,1597.29,-5.45697e-12,-4.80384e-14
C5,SOYS,2045,3101.09,8275.49,11376.6,11376.6,1588.53,1.81899e-12,1.59889e-14
C5,SOYS,2046,3098.05,8294.7,11392.8,11392.8,1579.18,-1.81899e-12,-1.59662e-14
C5,SOYS,2047,3094.87,8313.27,11408.1,11408.1,1569.18,1.81899e-12,1.59447e-14
C5,SOYS,2048,3091.56,8331.25,11422.8,11422.8,1558.53,1.81899e-12,1.59242e-14
C5,SOYS,2049,3088.15,8348.59,11436.7,11436.7,1547.13,-1.81899e-12,-1.59048e-14
C5,SOYS,2050,3084.63,8365.32,11450,11450,1534.97,1.81899e-12,1.58864e-14
C5,RAPS,2023,1631.74,519.81,2151.55,2151.55,0,0,0
C5,RAPS,2024,1674,638.56,2312.56,2312.56,0,0,0
C5,RAPS,2025,1717.63,628.481,2346.11,2346.11,0,-4.54747e-13,-1.9383e-14
C5,RAPS,2026,1762.14,614.208,2376.35,2376.35,0,-2.67391e-10,-1.12522e-11
C5,RAPS,2027,1807.5,586.552,2394.05,2394.05,0,4.54747e-13,1.89949e-14
C5,RAPS,2028,1853.7,559.211,2412.91,2412.91,0,0,0
C5,RAPS,2029,1900.72,532.654,2433.37,2433.37,0,0,0
C5,RAPS,2030,1948.52,506.343,2454.87,2454.87,0,-1.81899e-12,-7.40973e-14
C5,RAPS,2031,1961.93,501.691,2463.62,2463.62,0,-1.36424e-12,-5.53754e-14
C5,RAPS,2032,1974.95,496.164,2471.12,2471.12,0,0,0
C5,RAPS,2033,1987.52,491.508,2479.03,2479.03,0,-9.09495e-13,-3.66876e-14
C5,RAPS,2034,1999.29,487.977,2487.27,2487.27,0,4.54747e-13,1.8283e-14
C5,RAPS,2035,2010.48,485.339,2495.82,2495.82,0,-2.72848e-12,-1.09322e-13
C5,RAPS,2036,2021.33,482.675,2504.01,2504.01,0,-1.36424e-12,-5.44823e-14
C5,RAPS,2037,2031.72,479.673,2511.39,2511.39,0,0,0
C5,RAPS,2038,2041.69,476.494,2518.19,2518.19,0,-9.09495e-13,-3.61171e-14
C5,RAPS,2039,2051.31,473.233,2524.54,2524.54,0,4.54747e-13,1.8013e-14
C5,RAPS,2040,2060.61,469.995,2530.61,2530.61,0,-4.54747e-13,-1.79699e-14
C5,RAPS,2041,2069.63,466.769,2536.4,2536.4,0,-9.09495e-13,-3.58577e-14
C5,RAPS,2042,2078.39,463.583,2541.98,2541.98,0,4.54747e-13,1.78895e-14
C5,RAPS,2043,2086.92,460.457,2547.38,2547.38,0,-1.36424e-12,-5.35547e-14
C5,RAPS,2044,2095.23,457.407,2552.64,2552.64,0,9.09495e-13,3.56296e-14
C5,RAPS,2045,2103.34,454.329,2557.67,2557.67,0,4.54747e-13,1.77797e-14
C5,RAPS,2046,2111.26,451.359,2562.62,2562.62,0,-4.54747e-13,-1.77454e-14
C5,RAPS,2047,2119.01,448.502,2567.51,2567.51,0,4.54747e-13,1.77116e-14
C5,RAPS,2048,2126.58,445.764,2572.34,2572.34,0,4.54747e-13,1.76783e-14
C5,RAPS,2049,2133.99,443.146,2577.13,2577.13,0,-4.54747e-13,-1.76455e-14
C5,RAPS,2050,2141.24,440.653,2581.89,2581.89,0,1.81899e-12,7.04519e-14
C5,GRDS,2023,1860,20,1880,1070,810,810,75.7009
C5,GRDS,2024,1900,5,1905,1905,850,-4.54747e-13,-2.38713e-14
C5,GRDS,2025,1927.66,0,1927.66,1909.67,857.229,17.9884,0.941963
C5,GRDS,2026,1955.42,0,1955.42,1915.2,864.197,40.2203,2.10005
C5,GRDS,2027,1967.56,0,1967.56,1922.09,871.81,45.4698,2.36564
C5,GRDS,2028,1979.41,0,1979.41,1929.27,879.163,50.1438,2.59911
C5,GRDS,2029,1990.96,0,1990.96,1937.07,886.388,53.8916,2.78212
C5,GRDS,2030,2002.16,0,2002.16,1944.36,892.604,57.7993,2.97267
C5,GRDS,2031,2012.96,0,2012.96,1949.16,898.681,63.7944,3.27291
C5,GRDS,2032,2023.32,0,2023.32,1953.99,905.14,69.3325,3.54826
C5,GRDS,2033,2033.18,0,2033.18,1959.05,911.522,74.1361,3.78429
C5,GRDS,2034,2042.2,0,2042.2,1964.32,917.821,77.8762,3.96453
C5,GRDS,2035,2050.6,0,2050.6,1969.33,923.578,81.2684,4.12671
C5,GRDS,2036,2057.18,0,2057.18,1980.45,928.939,76.729,3.87432
C5,GRDS,2037,2062.3,0,2062.3,1991.22,934.263,71.0763,3.56948
C5,GRDS,2038,2066.24,0,2066.24,2001.29,939.097,64.9538,3.2456
C5,GRDS,2039,2069.24,0,2069.24,2010.73,943.46,58.5123,2.91
C5,GRDS,2040,2071.48,0,2071.48,2019.53,947.271,51.9555,2.57265
C5,GRDS,2041,2073.12,0,2073.12,2027.82,950.662,45.2942,2.23364
C5,GRDS,2042,2074.26,0,2074.26,2035.89,953.883,38.3756,1.88496
C5,GRDS,2043,2075.01,0,2075.01,2043.36,956.557,31.6551,1.54917
C5,GRDS,2044,2075.45,0,2075.45,2050.26,958.69,25.1915,1.2287
C5,GRDS,2045,2075.64,0,2075.64,2056.52,960.246,19.1232,0.929882
C5,GRDS,2046,2075.63,0,2075.63,2062.17,961.193,13.4658,0.652991
C5,GRDS,2047,2075.46,0,2075.46,2067.25,961.571,8.21404,0.397342
C5,GRDS,2048,2075.16,0,2075.16,2071.69,961.298,3.47582,0.167777
C5,GRDS,2049,2074.76,0.657621,2075.42,2075.42,960.303,-1.00044e-11,-4.82045e-13
C5,GRDS,2050,2074.28,4.15165,2078.43,2078.43,958.57,6.36646e-12,3.06311e-13
C5,COTT,2023,561.8,191,752.8,752.8,0,0,0
C5,COTT,2024,616.4,261.8,878.2,878.2,0,0,0
C5,COTT,2025,617.205,188.625,805.83,805.83,0,5.68434e-13,7.05402e-14
C5,COTT,2026,617.917,185.206,803.123,803.123,0,2.27374e-13,2.83112e-14
C5,COTT,2027,618.53,181.879,800.409,800.409,0,-1.13687e-13,-1.42036e-14
C5,COTT,2028,619.032,178.648,797.681,797.681,0,0,0
C5,COTT,2029,619.417,175.565,794.982,794.982,0,2.27374e-13,2.86011e-14
C5,COTT,2030,619.673,172.526,792.199,792.199,0,2.27374e-13,2.87016e-14
C5,COTT,2031,619.787,169.631,789.418,789.418,0,1.13687e-13,1.44013e-14
C5,COTT,2032,619.75,166.917,786.667,786.667,0,2.27374e-13,2.89034e-14
C5,COTT,2033,619.544,164.397,783.941,783.941,0,1.13687e-13,1.4502e-14
C5,COTT,2034,615.991,165.928,781.92,781.92,0,1.13687e-13,1.45395e-14
C5,COTT,2035,612.262,167.621,779.882,779.882,0,2.27374e-13,2.91549e-14
C5,COTT,2036,608.524,169.285,777.809,777.809,0,3.41061e-13,4.38489e-14
C5,COTT,2037,604.721,171.577,776.298,776.298,0,0,0
C5,COTT,2038,600.856,174.426,775.282,775.282,0,0,0
C5,COTT,2039,596.933,177.772,774.704,774.704,0,3.41061e-13,4.40246e-14
C5,COTT,2040,592.955,181.553,774.508,774.508,0,0,0
C5,COTT,2041,588.928,185.72,774.648,774.648,0,1.13687e-13,1.46759e-14
C5,COTT,2042,584.853,190.228,775.082,775.082,0,-3.41061e-13,-4.40032e-14
C5,COTT,2043,580.736,195.037,775.773,775.773,0,-3.41061e-13,-4.3964e-14
C5,COTT,2044,576.578,200.111,776.689,776.689,0,-1.13687e-13,-1.46374e-14
C5,COTT,2045,572.383,205.416,777.8,777.8,0,-1.13687e-13,-1.46165e-14
C5,COTT,2046,568.155,210.918,779.073,779.073,0,1.13687e-13,1.45926e-14
C5,COTT,2047,563.897,216.586,780.483,780.483,0,1.13687e-13,1.45662e-14
C5,COTT,2048,559.61,222.4,782.011,782.011,0,1.13687e-13,1.45378e-14
C5,COTT,2049,555.298,228.332,783.631,783.631,0,0,0
C5,COTT,2050,550.964,234.361,785.325,785.325,0,-1.13687e-13,-1.44764e-14
C5,SUGC,2023,789,0,789,789,0,0,0
C5,SUGC,2024,882,0,882,882,0,0,0
C5,SUGC,2025,1050.8,0,1050.8,895.23,0,155.567,17.3774
C5,SUGC,2026,1241.72,0,1241.72,908.658,0,333.059,36.6539
C5,SUGC,2027,1455.87,0,1455.87,922.288,0,533.584,57.8544
C5,SUGC,2028,1694.16,0,1694.16,936.123,0,758.041,80.9766
C5,SUGC,2029,1957.28,0,1957.28,950.164,0,1007.11,105.993
C5,SUGC,2030,2245.63,0,2245.63,964.417,0,1281.22,132.849
C5,SUGC,2031,2559.37,0,2559.37,978.883,0,1580.49,161.458
C5,SUGC,2032,2898.37,0,2898.37,993.566,0,1904.8,191.713
C5,SUGC,2033,3262.15,0,3262.15,1008.47,0,2253.68,223.475
C5,SUGC,2034,3649.96,0,3649.96,1023.6,0,2626.36,256.582
C5,SUGC,2035,4060.74,0,4060.74,1038.95,0,3021.79,290.85
C5,SUGC,2036,4425.45,0,4425.45,1054.54,0,3370.92,319.659
C5,SUGC,2037,4742.47,0,4742.47,1070.35,0,3672.11,343.075
C5,SUGC,2038,5013.21,0,5013.21,1086.41,0,3926.8,361.448
C5,SUGC,2039,5241.07,0,5241.07,1102.7,0,4138.36,375.292
C5,SUGC,2040,5430.5,0,5430.5,1119.25,0,4311.25,385.193
C5,SUGC,2041,5586.33,0,5586.33,1136.03,0,4450.3,391.74
C5,SUGC,2042,5713.35,0,5713.35,1153.07,0,4560.28,395.489
C5,SUGC,2043,5816.03,0,5816.03,1170.37,0,4645.66,396.939
C5,SUGC,2044,5898.38,0,5898.38,1187.93,0,4710.46,396.528
C5,SUGC,2045,5963.91,0,5963.91,1205.75,0,4758.16,394.624
C5,SUGC,2046,6015.6,0,6015.6,1223.83,0,4791.77,391.539
C5,SUGC,2047,6056,0,6056,1242.19,0,4813.81,387.527
C5,SUGC,2048,6087.22,0,6087.22,1260.82,0,4826.4,382.798
C5,SUGC,2049,6110.99,0,6110.99,1279.73,0,4831.25,377.52
C5,SUGC,2050,6128.74,0,6128.74,1298.93,0,4829.81,371.83
C5,SUGB,2023,108,0,108,108,0,0,0
C5,SUGB,2024,114,0,114,114,0,0,0
C5,SUGB,2025,114.232,0,114.232,114,0,0.232277,0.203752
C5,SUGB,2026,114.448,0,114.448,114,0,0.447737,0.392752
C5,SUGB,2027,114.645,0,114.645,114,0,0.645003,0.565792
C5,SUGB,2028,114.822,0,114.822,114,0,0.821923,0.720985
C5,SUGB,2029,114.977,0,114.977,114,0,0.977227,0.857217
C5,SUGB,2030,115.109,0,115.109,114,0,1.10884,0.972668
C5,SUGB,2031,115.214,0,115.214,114,0,1.21417,1.06506
C5,SUGB,2032,115.291,0,115.291,114,0,1.29149,1.13288
C5,SUGB,2033,115.337,0,115.337,114,0,1.33743,1.17319
C5,SUGB,2034,115.432,0,115.432,114,0,1.43248,1.25656
C5,SUGB,2035,115.49,0,115.49,114,0,1.49044,1.30741
C5,SUGB,2036,115.548,0,115.548,114,0,1.54844,1.35828
C5,SUGB,2037,115.606,0,115.606,114,0,1.60647,1.40918
C5,SUGB,2038,115.665,0,115.665,114,0,1.66453,1.46011
C5,SUGB,2039,115.723,0,115.723,114,0,1.72261,1.51106
C5,SUGB,2040,115.781,0,115.781,114,0,1.78073,1.56204
C5,SUGB,2041,115.839,0,115.839,114,0,1.83887,1.61304
C5,SUGB,2042,115.897,0,115.897,114,0,1.89704,1.66407
C5,SUGB,2043,115.955,0,115.955,114,0,1.95524,1.71513
C5,SUGB,2044,116.013,0,116.013,114,0,2.01347,1.76621
C5,SUGB,2045,116.072,0,116.072,114,0,2.07174,1.81731
C5,SUGB,2046,116.13,0,116.13,114,0,2.13002,1.86844
C5,SUGB,2047,116.188,0,116.188,114,0,2.18834,1.9196
C5,SUGB,2048,116.247,0,116.247,114,0,2.24669,1.97078
C5,SUGB,2049,116.305,0,116.305,114,0,2.30507,2.02199
C5,SUGB,2050,116.363,0,116.363,114,0,2.36348,2.07323
C5,FRTO,2023,32744.3,365.6,33109.9,33109.9,15628.1,0,0
C5,FRTO,2024,34500,109.86,34609.9,34609.9,16380,0,0
C5,FRTO,2025,34682.7,0,34682.7,34614.7,16375.2,67.9146,0.196201
C5,FRTO,2026,34862.3,0,34862.3,34606.7,16358.1,255.603,0.738593
C5,FRTO,2027,35038.7,0,35038.7,34600.9,16343.7,437.795,1.26527
C5,FRTO,2028,35211.1,0,35211.1,34590.2,16325.2,620.902,1.79502
C5,FRTO,2029,35379.4,0,35379.4,34574.7,16302.4,804.68,2.32736
C5,FRTO,2030,35543,0,35543,34539.8,16261.3,1003.16,2.90437
C5,FRTO,2031,35701.1,0,35701.1,34493,16209.1,1208.08,3.50239
C5,FRTO,2032,35853.4,0,35853.4,34442.3,16153.7,1411.08,4.09695
C5,FRTO,2033,35999,0,35999,34387,16094.5,1612.02,4.68789
C5,FRTO,2034,36163.2,0,36163.2,34333.1,16031,1830.16,5.33061
C5,FRTO,2035,36319.4,0,36319.4,34265.3,15955,2054.1,5.99469
C5,FRTO,2036,36458.1,0,36458.1,34227.5,15868.6,2230.65,6.51714
C5,FRTO,2037,36582.7,0,36582.7,34182.9,15779.2,2399.83,7.02055
C5,FRTO,2038,36696,0,36696,34131.8,15686.4,2564.25,7.51278
C5,FRTO,2039,36800.3,0,36800.3,34075.2,15590.5,2725.08,7.99724
C5,FRTO,2040,36897.3,0,36897.3,34012.4,15490.4,2884.83,8.48169
C5,FRTO,2041,36988.5,0,36988.5,33939.4,15381.8,3049.09,8.98392
C5,FRTO,2042,37075,0,37075,33861.6,15269.9,3213.4,9.48981
C5,FRTO,2043,37157.9,0,37157.9,33779.1,15154.4,3378.79,10.0026
C5,FRTO,2044,37237.8,0,37237.8,33692.3,15035.6,3545.56,10.5234
C5,FRTO,2045,37315.4,0,37315.4,33600.9,14913,3714.58,11.055
C5,FRTO,2046,37391.2,0,37391.2,33502.8,14784.6,3888.41,11.6062
C5,FRTO,2047,37465.5,0,37465.5,33399.3,14651.4,4066.22,12.1746
C5,FRTO,2048,37538.6,0,37538.6,33290.8,14513.8,4247.87,12.7599
C5,FRTO,2049,37610.9,0,37610.9,33176.4,14371,4434.49,13.3664
C5,FRTO,2050,37682.5,0,37682.5,33056.1,14222.8,4626.35,13.9954
C5,VEGT,2023,82868.1,0,82868.1,81577.7,19187.1,1290.41,1.58182
C5,VEGT,2024,83696.8,0,83696.8,82264,20415.5,1432.82,1.74174
C5,VEGT,2025,84308.9,0,84308.9,82630.4,20411.4,1678.54,2.03138
C5,VEGT,2026,84861.6,0,84861.6,82983.5,20404.5,1878.15,2.26328
C5,VEGT,2027,85356.2,0,85356.2,83327.9,20401.6,2028.34,2.43417
C5,VEGT,2028,85792.8,0,85792.8,83652,20394.5,2140.76,2.55913
C5,VEGT,2029,86172.1,0,86172.1,83955.5,20382.8,2216.59,2.6402
C5,VEGT,2030,86493.9,0,86493.9,84214,20349.3,2279.97,2.70735
C5,VEGT,2031,86757.1,0,86757.1,84445.4,20311.7,2311.68,2.73748
C5,VEGT,2032,86961.4,0,86961.4,84650.9,20271,2310.48,2.72942
C5,VEGT,2033,87104.2,0,87104.2,84826.9,20226.6,2277.32,2.68467
C5,VEGT,2034,87184,0,87184,84971.4,20178.2,2212.55,2.60387
C5,VEGT,2035,87198.2,0,87198.2,85071.1,20115.1,2127.13,2.50042
C5,VEGT,2036,87130.6,0,87130.6,85133,20045.6,1997.53,2.34636
C5,VEGT,2037,86997.5,0,86997.5,85155,19971.9,1842.54,2.16375
C5,VEGT,2038,86812.4,0,86812.4,85142.9,19893.3,1669.5,1.96083
C5,VEGT,2039,86586,0,86586,85102.8,19810.4,1483.16,1.74279
C5,VEGT,2040,86326.9,0,86326.9,85037.4,19721.9,1289.51,1.5164
C5,VEGT,2041,86042,0,86042,84950.5,19628.2,1091.53,1.2849
C5,VEGT,2042,85736.9,0,85736.9,84845.2,19529.8,891.722,1.051
C5,VEGT,2043,85416.1,0,85416.1,84723.3,19426.1,692.731,0.817639
C5,VEGT,2044,85083,0,85083,84586.9,19317.6,496.087,0.586482
C5,VEGT,2045,84740.5,0,84740.5,84436.6,19203.7,303.89,0.359903
C5,VEGT,2046,84390.8,0,84390.8,84272.1,19083.1,118.682,0.140832
C5,VEGT,2047,84035.8,58.2381,84094,84094,18955.8,7.27596e-11,8.65217e-14
C5,VEGT,2048,83676.8,226.582,83903.4,83903.4,18822,5.82077e-11,6.93746e-14
C5,VEGT,2049,83315.1,384.318,83699.4,83699.4,18680.6,2.91038e-11,3.47718e-14
C5,VEGT,2050,82951.5,530.677,83482.2,83482.2,18531.3,-1.45519e-11,-1.74312e-14
C5,OTGR,2023,3739.7,384.9,4124.6,4124.6,217.92,6.36646e-12,1.54353e-13
C5,OTGR,2024,3815.6,192.67,4008.27,4008.27,164.532,1.36424e-12,3.40357e-14
C5,OTGR,2025,3816.35,200.483,4016.83,4016.83,163.431,9.09495e-13,2.26421e-14
C5,OTGR,2026,3817.1,210.816,4027.91,4027.91,162.494,-2.82853e-10,-7.02231e-12
C5,OTGR,2027,3817.85,222.57,4040.42,4040.42,161.596,-9.09495e-13,-2.25099e-14
C5,OTGR,2028,3818.6,235.305,4053.9,4053.9,160.663,9.09495e-13,2.2435e-14
C5,OTGR,2029,3819.35,249.579,4068.93,4068.93,159.696,-2.27374e-12,-5.58805e-14
C5,OTGR,2030,3820.1,264.483,4084.58,4084.58,158.56,4.54747e-13,1.11333e-14
C5,OTGR,2031,3820.85,273.587,4094.43,4094.43,157.531,-2.27374e-12,-5.55324e-14
C5,OTGR,2032,3821.6,281.47,4103.07,4103.07,156.485,-1.81899e-12,-4.43324e-14
C5,OTGR,2033,3822.35,289.921,4112.27,4112.27,155.412,0,0
C5,OTGR,2034,3825.85,296.231,4122.08,4122.08,154.311,-9.09495e-13,-2.2064e-14
C5,OTGR,2035,3829.36,302.909,4132.27,4132.27,153.1,0,0
C5,OTGR,2036,3832.86,309.25,4142.11,4142.11,151.973,-9.09495e-13,-2.19573e-14
C5,OTGR,2037,3836.38,314.701,4151.08,4151.08,150.823,0,0
C5,OTGR,2038,3839.89,319.476,4159.37,4159.37,149.641,0,0
C5,OTGR,2039,3843.41,323.727,4167.14,4167.14,148.431,9.09495e-13,2.18254e-14
C5,OTGR,2040,3846.93,327.577,4174.51,4174.51,147.182,0,0
C5,OTGR,2041,3850.46,331.147,4181.6,4181.6,145.997,-1.81899e-12,-4.34998e-14
C5,OTGR,2042,3853.98,334.391,4188.37,4188.37,144.784,0,0
C5,OTGR,2043,3857.51,337.344,4194.86,4194.86,143.536,-9.09495e-13,-2.16812e-14
C5,OTGR,2044,3861.05,340.041,4201.09,4201.09,142.256,-1.81899e-12,-4.3298e-14
C5,OTGR,2045,3864.59,342.375,4206.96,4206.96,140.941,1.81899e-12,4.32376e-14
C5,OTGR,2046,3868.13,344.507,4212.63,4212.63,139.607,0,0
C5,OTGR,2047,3871.67,346.422,4218.09,4218.09,138.229,-1.81899e-12,-4.31235e-14
C5,OTGR,2048,3875.22,348.137,4223.35,4223.35,136.809,-2.72848e-12,-6.46047e-14
C5,OTGR,2049,3878.77,349.642,4228.41,4228.41,135.338,-1.81899e-12,-4.30183e-14
C5,OTGR,2050,3882.32,350.941,4233.26,4233.26,133.817,1.81899e-12,4.2969e-14
C5,SORG,2023,318,485.8,803.8,803.8,67,-1.13687e-13,-1.41437e-14
C5,SORG,2024,314,865.5,1179.5,1179.5,65,0,0
C5,SORG,2025,314.35,864.814,1179.16,1179.16,64.5573,-4.54747e-13,-3.85652e-14
C5,SORG,2026,314.624,864.857,1179.48,1179.48,64.1852,-7.43512e-11,-6.30372e-12
C5,SORG,2027,314.821,865.323,1180.14,1180.14,63.8356,4.54747e-13,3.85332e-14
C5,SORG,2028,314.94,866.091,1181.03,1181.03,63.4803,2.27374e-13,1.92521e-14
C5,SORG,2029,314.977,867.304,1182.28,1182.28,63.1198,0,0
C5,SORG,2030,314.931,868.718,1183.65,1183.65,62.7009,2.27374e-13,1.92096e-14
C5,SORG,2031,314.795,868.683,1183.48,1183.48,62.3333,-2.27374e-13,-1.92123e-14
C5,SORG,2032,314.568,868.381,1182.95,1182.95,61.9688,2.27374e-13,1.92209e-14
C5,SORG,2033,314.242,868.281,1182.52,1182.52,61.6048,-6.82121e-13,-5.76835e-14
C5,SORG,2034,313.812,868.385,1182.2,1182.2,61.241,2.27374e-13,1.92331e-14
C5,SORG,2035,313.271,868.637,1181.91,1181.91,60.8462,0,0
C5,SORG,2036,312.633,869.092,1181.73,1181.73,60.4833,-4.54747e-13,-3.84816e-14
C5,SORG,2037,311.996,869.522,1181.52,1181.52,60.1099,2.27374e-13,1.92442e-14
C5,SORG,2038,311.36,869.96,1181.32,1181.32,59.7222,-2.27374e-13,-1.92474e-14
C5,SORG,2039,310.725,870.424,1181.15,1181.15,59.3223,-4.54747e-13,-3.85004e-14
C5,SORG,2040,310.092,870.931,1181.02,1181.02,58.906,2.27374e-13,1.92523e-14
C5,SORG,2041,309.46,871.51,1180.97,1180.97,58.5131,-4.54747e-13,-3.85063e-14
C5,SORG,2042,308.83,872.123,1180.95,1180.95,58.1077,0,0
C5,SORG,2043,308.2,872.767,1180.97,1180.97,57.6873,-4.54747e-13,-3.85063e-14
C5,SORG,2044,307.572,873.44,1181.01,1181.01,57.2527,-4.54747e-13,-3.85049e-14
C5,SORG,2045,306.945,874.106,1181.05,1181.05,56.8025,2.27374e-13,1.92518e-14
C5,SORG,2046,306.32,874.799,1181.12,1181.12,56.3433,2.27374e-13,1.92507e-14
C5,SORG,2047,305.696,875.507,1181.2,1181.2,55.8647,0,0
C5,SORG,2048,305.073,876.226,1181.3,1181.3,55.3678,0,0
C5,SORG,2049,304.451,876.949,1181.4,1181.4,54.849,0,0
C5,SORG,2050,303.83,877.669,1181.5,1181.5,54.3081,0,0
C5,BARL,2023,200,1589.8,1789.8,1640,90.2,149.8,9.13415
C5,BARL,2024,200,1424,1624,1624,89.32,0,0
C5,BARL,2025,200.234,1417.42,1617.66,1617.66,88.6781,-2.27374e-12,-1.40557e-13
C5,BARL,2026,200.421,1411.33,1611.75,1611.75,88.1364,-4.59295e-11,-2.84966e-12
C5,BARL,2027,200.558,1405.53,1606.09,1606.09,87.6163,4.54747e-13,2.83139e-14
C5,BARL,2028,200.645,1399.93,1600.57,1600.57,87.0783,4.54747e-13,2.84115e-14
C5,BARL,2029,200.681,1394.66,1595.34,1595.34,86.5227,2.27374e-13,1.42524e-14
C5,BARL,2030,200.663,1389.39,1590.05,1590.05,85.8757,0,0
C5,BARL,2031,200.589,1383.31,1583.9,1583.9,85.2961,0,0
C5,BARL,2032,200.456,1377.15,1577.6,1577.6,84.7081,0,0
C5,BARL,2033,200.26,1371.17,1571.43,1571.43,84.1068,0,0
C5,BARL,2034,200.055,1365.35,1565.41,1565.41,83.4909,0,0
C5,BARL,2035,199.779,1359.64,1559.41,1559.41,82.8169,4.54747e-13,2.91614e-14
C5,BARL,2036,199.441,1354.89,1554.33,1554.33,82.1961,-2.27374e-13,-1.46284e-14
C5,BARL,2037,199.103,1350.82,1549.92,1549.92,81.5626,-2.27374e-13,-1.467e-14
C5,BARL,2038,198.766,1347.36,1546.12,1546.12,80.9113,-2.27374e-13,-1.47061e-14
C5,BARL,2039,198.43,1344.44,1542.87,1542.87,80.245,2.27374e-13,1.47371e-14
C5,BARL,2040,198.094,1342,1540.09,1540.09,79.5582,2.27374e-13,1.47637e-14
C5,BARL,2041,197.759,1340.03,1537.79,1537.79,78.9114,-2.27374e-13,-1.47857e-14
C5,BARL,2042,197.424,1338.44,1535.86,1535.86,78.2493,0,0
C5,BARL,2043,197.09,1337.16,1534.25,1534.25,77.5686,-2.27374e-13,-1.48199e-14
C5,BARL,2044,196.756,1336.16,1532.91,1532.91,76.8705,6.82121e-13,4.44984e-14
C5,BARL,2045,196.423,1335.37,1531.79,1531.79,76.1532,4.54747e-13,2.96873e-14
C5,BARL,2046,196.091,1334.79,1530.88,1530.88,75.4275,2.27374e-13,1.48525e-14
C5,BARL,2047,195.759,1334.36,1530.12,1530.12,74.6776,-2.27374e-13,-1.48599e-14
C5,BARL,2048,195.428,1334.06,1529.49,1529.49,73.905,0,0
C5,BARL,2049,195.097,1333.85,1528.95,1528.95,73.1054,0,0
