scenario,indicator,coef_source,region,commodity,year,value
HDS,land_harvested,ahv_physical,ARG,CTN,2040,0.624792
HDS,water_green,,ARG,CTN,2045,0.942231
HDS,water_blue,,ARG,CTN,2045,0.539243
HDS,water_grey,,ARG,CTN,2045,0.181675
HDS,nitrogen_total,crop_nfert,ARG,CTN,2045,0.0247738
HDS,land_harvested,ahv_physical,ARG,CTN,2045,0.654297
HDS,water_green,,ARG,CTN,2050,0.998496
HDS,water_blue,,ARG,CTN,2050,0.571444
HDS,water_grey,,ARG,CTN,2050,0.192523
HDS,nitrogen_total,crop_nfert,ARG,CTN,2050,0.0262532
HDS,land_harvested,ahv_physical,ARG,CTN,2050,0.686971
HDS,water_green,,AUS,CTN,2024,2.06257
HDS,water_blue,,AUS,CTN,2024,1.18042
HDS,water_grey,,AUS,CTN,2024,0.397692
HDS,nitrogen_total,crop_nfert,AUS,CTN,2024,0.0542307
HDS,land_harvested,ahv_physical,AUS,CTN,2024,0.396028
HDS,water_green,,AUS,CTN,2030,2.13562
HDS,water_blue,,AUS,CTN,2030,1.22223
HDS,water_grey,,AUS,CTN,2030,0.411777
HDS,nitrogen_total,crop_nfert,AUS,CTN,2030,0.0561514
HDS,land_harvested,ahv_physical,AUS,CTN,2030,0.404999
HDS,water_green,,AUS,CTN,2035,2.20718
HDS,water_blue,,AUS,CTN,2035,1.26318
HDS,water_grey,,AUS,CTN,2035,0.425573
HDS,nitrogen_total,crop_nfert,AUS,CTN,2035,0.0580327
HDS,land_harvested,ahv_physical,AUS,CTN,2035,0.41578
HDS,water_green,,AUS,CTN,2040,2.2838
HDS,water_blue,,AUS,CTN,2040,1.30703
HDS,water_grey,,AUS,CTN,2040,0.440348
HDS,nitrogen_total,crop_nfert,AUS,CTN,2040,0.0600474
HDS,land_harvested,ahv_physical,AUS,CTN,2040,0.426795
HDS,water_green,,AUS,CTN,2045,2.36593
HDS,water_blue,,AUS,CTN,2045,1.35403
HDS,water_grey,,AUS,CTN,2045,0.456183
HDS,nitrogen_total,crop_nfert,AUS,CTN,2045,0.0622068
HDS,land_harvested,ahv_physical,AUS,CTN,2045,0.438324
HDS,water_green,,AUS,CTN,2050,2.45272
HDS,water_blue,,AUS,CTN,2050,1.4037
HDS,water_grey,,AUS,CTN,2050,0.472916
HDS,nitrogen_total,crop_nfert,AUS,CTN,2050,0.0644886
HDS,land_harvested,ahv_physical,AUS,CTN,2050,0.450212
HDS,water_green,,BRZ,CTN,2024,7.65193
HDS,water_blue,,BRZ,CTN,2024,4.37924
HDS,water_grey,,BRZ,CTN,2024,1.47539
HDS,nitrogen_total,crop_nfert,BRZ,CTN,2024,0.20119
HDS,land_harvested,ahv_physical,BRZ,CTN,2024,1.8373
HDS,water_green,,BRZ,CTN,2030,7.98517
HDS,water_blue,,BRZ,CTN,2030,4.56996
HDS,water_grey,,BRZ,CTN,2030,1.53965
HDS,nitrogen_total,crop_nfert,BRZ,CTN,2030,0.209952
HDS,land_harvested,ahv_physical,BRZ,CTN,2030,1.89185
HDS,water_green,,BRZ,CTN,2035,8.16139
HDS,water_blue,,BRZ,CTN,2035,4.6708
HDS,water_grey,,BRZ,CTN,2035,1.57362
HDS,nitrogen_total,crop_nfert,BRZ,CTN,2035,0.214585
HDS,land_harvested,ahv_physical,BRZ,CTN,2035,1.91785
HDS,water_green,,BRZ,CTN,2040,8.32647
HDS,water_blue,,BRZ,CTN,2040,4.76528
HDS,water_grey,,BRZ,CTN,2040,1.60545
HDS,nitrogen_total,crop_nfert,BRZ,CTN,2040,0.218926
HDS,land_harvested,ahv_physical,BRZ,CTN,2040,1.94105
HDS,water_green,,BRZ,CTN,2045,8.49281
HDS,water_blue,,BRZ,CTN,2045,4.86047
HDS,water_grey,,BRZ,CTN,2045,1.63753
HDS,nitrogen_total,crop_nfert,BRZ,CTN,2045,0.223299
HDS,land_harvested,ahv_physical,BRZ,CTN,2045,1.96273
HDS,water_green,,BRZ,CTN,2050,8.6734
HDS,water_blue,,BRZ,CTN,2050,4.96383
HDS,water_grey,,BRZ,CTN,2050,1.67235
HDS,nitrogen_total,crop_nfert,BRZ,CTN,2050,0.228047
HDS,land_harvested,ahv_physical,BRZ,CTN,2050,1.98598
HDS,water_green,,CHN,CTN,2024,12.8369
HDS,water_blue,,CHN,CTN,2024,7.34663
HDS,water_grey,,CHN,CTN,2024,2.47513
HDS,nitrogen_total,crop_nfert,CHN,CTN,2024,0.337517
HDS,land_harvested,ahv_physical,CHN,CTN,2024,2.78194
HDS,water_green,,CHN,CTN,2030,13.1944
HDS,water_blue,,CHN,CTN,2030,7.5512
HDS,water_grey,,CHN,CTN,2030,2.54405
HDS,nitrogen_total,crop_nfert,CHN,CTN,2030,0.346916
HDS,land_harvested,ahv_physical,CHN,CTN,2030,2.83595
HDS,water_green,,CHN,CTN,2035,13.5842
HDS,water_blue,,CHN,CTN,2035,7.77428
HDS,water_grey,,CHN,CTN,2035,2.61921
HDS,nitrogen_total,crop_nfert,CHN,CTN,2035,0.357164
HDS,land_harvested,ahv_physical,CHN,CTN,2035,2.89344
HDS,water_green,,CHN,CTN,2040,13.9575
HDS,water_blue,,CHN,CTN,2040,7.98794
HDS,water_grey,,CHN,CTN,2040,2.69119
HDS,nitrogen_total,crop_nfert,CHN,CTN,2040,0.36698
HDS,land_harvested,ahv_physical,CHN,CTN,2040,2.94925
HDS,water_green,,CHN,CTN,2045,14.3554
HDS,water_blue,,CHN,CTN,2045,8.21568
HDS,water_grey,,CHN,CTN,2045,2.76792
HDS,nitrogen_total,crop_nfert,CHN,CTN,2045,0.377443
HDS,land_harvested,ahv_physical,CHN,CTN,2045,3.00715
HDS,water_green,,CHN,CTN,2050,14.7858
HDS,water_blue,,CHN,CTN,2050,8.46197
HDS,water_grey,,CHN,CTN,2050,2.85089
HDS,nitrogen_total,crop_nfert,CHN,CTN,2050,0.388758
HDS,land_harvested,ahv_physical,CHN,CTN,2050,3.06875
HDS,water_green,,E15,CTN,2024,0.655895
HDS,water_blue,,E15,CTN,2024,0.375372
HDS,water_grey,,E15,CTN,2024,0.126465
HDS,nitrogen_total,crop_nfert,E15,CTN,2024,0.0172453
HDS,land_harvested,ahv_physical,E15,CTN,2024,0.327816
HDS,water_green,,E15,CTN,2030,0.678156
HDS,water_blue,,E15,CTN,2030,0.388112
HDS,water_grey,,E15,CTN,2030,0.130757
HDS,nitrogen_total,crop_nfert,E15,CTN,2030,0.0178306
HDS,land_harvested,ahv_physical,E15,CTN,2030,0.336206
HDS,water_green,,E15,CTN,2035,0.701961
HDS,water_blue,,E15,CTN,2035,0.401736
HDS,water_grey,,E15,CTN,2035,0.135348
HDS,nitrogen_total,crop_nfert,E15,CTN,2035,0.0184565
HDS,land_harvested,ahv_physical,E15,CTN,2035,0.34523
HDS,water_green,,E15,CTN,2040,0.725432
HDS,water_blue,,E15,CTN,2040,0.415168
HDS,water_grey,,E15,CTN,2040,0.139873
HDS,nitrogen_total,crop_nfert,E15,CTN,2040,0.0190736
HDS,land_harvested,ahv_physical,E15,CTN,2040,0.353945
HDS,water_green,,E15,CTN,2045,0.750422
HDS,water_blue,,E15,CTN,2045,0.42947
HDS,water_grey,,E15,CTN,2045,0.144691
HDS,nitrogen_total,crop_nfert,E15,CTN,2045,0.0197306
HDS,land_harvested,ahv_physical,E15,CTN,2045,0.36299
HDS,water_green,,E15,CTN,2050,0.77682
HDS,water_blue,,E15,CTN,2050,0.444578
HDS,water_grey,,E15,CTN,2050,0.149781
HDS,nitrogen_total,crop_nfert,E15,CTN,2050,0.0204247
HDS,land_harvested,ahv_physical,E15,CTN,2050,0.372305
HDS,water_green,,IND,CTN,2024,12.3109
HDS,water_blue,,IND,CTN,2024,7.0456
HDS,water_grey,,IND,CTN,2024,2.37371
HDS,nitrogen_total,crop_nfert,IND,CTN,2024,0.323687
HDS,land_harvested,ahv_physical,IND,CTN,2024,12.5978
HDS,water_green,,IND,CTN,2030,12.8658
HDS,water_blue,,IND,CTN,2030,7.36316
HDS,water_grey,,IND,CTN,2030,2.4807
HDS,nitrogen_total,crop_nfert,IND,CTN,2030,0.338277
HDS,land_harvested,ahv_physical,IND,CTN,2030,13.0569
HDS,water_green,,IND,CTN,2035,13.3677
HDS,water_blue,,IND,CTN,2035,7.65042
HDS,water_grey,,IND,CTN,2035,2.57748
HDS,nitrogen_total,crop_nfert,IND,CTN,2035,0.351474
HDS,land_harvested,ahv_physical,IND,CTN,2035,13.4859
HDS,water_green,,IND,CTN,2040,13.971
HDS,water_blue,,IND,CTN,2040,7.9957
HDS,water_grey,,IND,CTN,2040,2.6938
HDS,nitrogen_total,crop_nfert,IND,CTN,2040,0.367337
HDS,land_harvested,ahv_physical,IND,CTN,2040,13.9829
HDS,water_green,,IND,CTN,2045,14.6345
HDS,water_blue,,IND,CTN,2045,8.37539
HDS,water_grey,,IND,CTN,2045,2.82172
HDS,nitrogen_total,crop_nfert,IND,CTN,2045,0.384781
HDS,land_harvested,ahv_physical,IND,CTN,2045,14.5204
HDS,water_green,,IND,CTN,2050,15.358
HDS,water_blue,,IND,CTN,2050,8.78943
HDS,water_grey,,IND,CTN,2050,2.96122
HDS,nitrogen_total,crop_nfert,IND,CTN,2050,0.403802
HDS,land_harvested,ahv_physical,IND,CTN,2050,15.0977
HDS,water_green,,MEX,CTN,2024,0.540188
HDS,water_blue,,MEX,CTN,2024,0.309152
HDS,water_grey,,MEX,CTN,2024,0.104155
HDS,nitrogen_total,crop_nfert,MEX,CTN,2024,0.014203
HDS,land_harvested,ahv_physical,MEX,CTN,2024,0.147195
HDS,water_green,,MEX,CTN,2030,0.579836
HDS,water_blue,,MEX,CTN,2030,0.331843
HDS,water_grey,,MEX,CTN,2030,0.1118
HDS,nitrogen_total,crop_nfert,MEX,CTN,2030,0.0152455
HDS,land_harvested,ahv_physical,MEX,CTN,2030,0.154863
HDS,water_green,,MEX,CTN,2035,0.601898
HDS,water_blue,,MEX,CTN,2035,0.344469
HDS,water_grey,,MEX,CTN,2035,0.116054
HDS,nitrogen_total,crop_nfert,MEX,CTN,2035,0.0158255
HDS,land_harvested,ahv_physical,MEX,CTN,2035,0.159505
HDS,water_green,,MEX,CTN,2040,0.624218
HDS,water_blue,,MEX,CTN,2040,0.357243
HDS,water_grey,,MEX,CTN,2040,0.120358
HDS,nitrogen_total,crop_nfert,MEX,CTN,2040,0.0164124
HDS,land_harvested,ahv_physical,MEX,CTN,2040,0.164103
HDS,water_green,,MEX,CTN,2045,0.647009
HDS,water_blue,,MEX,CTN,2045,0.370286
HDS,water_grey,,MEX,CTN,2045,0.124752
HDS,nitrogen_total,crop_nfert,MEX,CTN,2045,0.0170116
HDS,land_harvested,ahv_physical,MEX,CTN,2045,0.168625
HDS,water_green,,MEX,CTN,2050,0.670972
HDS,water_blue,,MEX,CTN,2050,0.384001
HDS,water_grey,,MEX,CTN,2050,0.129372
HDS,nitrogen_total,crop_nfert,MEX,CTN,2050,0.0176417
HDS,land_harvested,ahv_physical,MEX,CTN,2050,0.173258
HDS,water_green,,ROW,CTN,2024,9.67
HDS,water_blue,,ROW,CTN,2024,5.53419
HDS,water_grey,,ROW,CTN,2024,1.8645
HDS,nitrogen_total,crop_nfert,ROW,CTN,2024,0.254251
HDS,land_harvested,ahv_physical,ROW,CTN,2024,8.25218
HDS,water_green,,ROW,CTN,2030,10.0774
HDS,water_blue,,ROW,CTN,2030,5.76735
HDS,water_grey,,ROW,CTN,2030,1.94306
HDS,nitrogen_total,crop_nfert,ROW,CTN,2030,0.264962
HDS,land_harvested,ahv_physical,ROW,CTN,2030,8.53632
HDS,water_green,,ROW,CTN,2035,10.476
HDS,water_blue,,ROW,CTN,2035,5.99547
HDS,water_grey,,ROW,CTN,2035,2.01991
HDS,nitrogen_total,crop_nfert,ROW,CTN,2035,0.275443
HDS,land_harvested,ahv_physical,ROW,CTN,2035,8.81992
HDS,water_green,,ROW,CTN,2040,10.9492
HDS,water_blue,,ROW,CTN,2040,6.26625
HDS,water_grey,,ROW,CTN,2040,2.11114
HDS,nitrogen_total,crop_nfert,ROW,CTN,2040,0.287883
HDS,land_harvested,ahv_physical,ROW,CTN,2040,9.14521
HDS,water_green,,ROW,CTN,2045,11.4693
HDS,water_blue,,ROW,CTN,2045,6.56396
HDS,water_grey,,ROW,CTN,2045,2.21144
HDS,nitrogen_total,crop_nfert,ROW,CTN,2045,0.30156
HDS,land_harvested,ahv_physical,ROW,CTN,2045,9.49695
HDS,water_green,,ROW,CTN,2050,12.0366
HDS,water_blue,,ROW,CTN,2050,6.88859
HDS,water_grey,,ROW,CTN,2050,2.32081
HDS,nitrogen_total,crop_nfert,ROW,CTN,2050,0.316474
HDS,land_harvested,ahv_physical,ROW,CTN,2050,9.87471
HDS,water_green,,USA,CTN,2024,6.17272
HDS,water_blue,,USA,CTN,2024,3.53268
HDS,water_grey,,USA,CTN,2024,1.19018
HDS,nitrogen_total,crop_nfert,USA,CTN,2024,0.162298
HDS,land_harvested,ahv_physical,USA,CTN,2024,3.24938
HDS,water_green,,USA,CTN,2030,6.57367
HDS,water_blue,,USA,CTN,2030,3.76214
HDS,water_grey,,USA,CTN,2030,1.26749
HDS,nitrogen_total,crop_nfert,USA,CTN,2030,0.17284
HDS,land_harvested,ahv_physical,USA,CTN,2030,3.42684
HDS,water_green,,USA,CTN,2035,6.86337
HDS,water_blue,,USA,CTN,2035,3.92794
HDS,water_grey,,USA,CTN,2035,1.32335
HDS,nitrogen_total,crop_nfert,USA,CTN,2035,0.180457
HDS,land_harvested,ahv_physical,USA,CTN,2035,3.54964
HDS,water_green,,USA,CTN,2040,7.15941
HDS,water_blue,,USA,CTN,2040,4.09737
HDS,water_grey,,USA,CTN,2040,1.38043
HDS,nitrogen_total,crop_nfert,USA,CTN,2040,0.18824
HDS,land_harvested,ahv_physical,USA,CTN,2040,3.67326
HDS,water_green,,USA,CTN,2045,7.47259
HDS,water_blue,,USA,CTN,2045,4.2766
HDS,water_grey,,USA,CTN,2045,1.44082
HDS,nitrogen_total,crop_nfert,USA,CTN,2045,0.196475
HDS,land_harvested,ahv_physical,USA,CTN,2045,3.80082
HDS,water_green,,USA,CTN,2050,7.81364
HDS,water_blue,,USA,CTN,2050,4.47178
HDS,water_grey,,USA,CTN,2050,1.50657
HDS,nitrogen_total,crop_nfert,USA,CTN,2050,0.205442
HDS,land_harvested,ahv_physical,USA,CTN,2050,3.93762
HDS,water_green,,ARG,SCA,2024,2.60098
HDS,water_blue,,ARG,SCA,2024,1.06659
HDS,water_grey,,ARG,SCA,2024,0.243257
HDS,nitrogen_total,crop_nfert,ARG,SCA,2024,0.0280682
HDS,land_harvested,ahv_physical,ARG,SCA,2024,0.382883
HDS,land_prod,pn_land,ARG,SCA,2024,3.81727
HDS,water_green,,ARG,SCA,2030,2.60105
HDS,water_blue,,ARG,SCA,2030,1.06662
HDS,water_grey,,ARG,SCA,2030,0.243264
HDS,nitrogen_total,crop_nfert,ARG,SCA,2030,0.0280689
HDS,land_harvested,ahv_physical,ARG,SCA,2030,0.382881
HDS,land_prod,pn_land,ARG,SCA,2030,3.81737
HDS,water_green,,ARG,SCA,2035,2.60105
HDS,water_blue,,ARG,SCA,2035,1.06662
HDS,water_grey,,ARG,SCA,2035,0.243264
HDS,nitrogen_total,crop_nfert,ARG,SCA,2035,0.0280689
HDS,land_harvested,ahv_physical,ARG,SCA,2035,0.382881
HDS,land_prod,pn_land,ARG,SCA,2035,3.81737
HDS,water_green,,ARG,SCA,2040,2.60105
HDS,water_blue,,ARG,SCA,2040,1.06662
HDS,water_grey,,ARG,SCA,2040,0.243264
HDS,nitrogen_total,crop_nfert,ARG,SCA,2040,0.0280689
HDS,land_harvested,ahv_physical,ARG,SCA,2040,0.382881
HDS,land_prod,pn_land,ARG,SCA,2040,3.81737
HDS,water_green,,ARG,SCA,2045,2.60105
HDS,water_blue,,ARG,SCA,2045,1.06662
HDS,water_grey,,ARG,SCA,2045,0.243264
HDS,nitrogen_total,crop_nfert,ARG,SCA,2045,0.0280689
HDS,land_harvested,ahv_physical,ARG,SCA,2045,0.382881
HDS,land_prod,pn_land,ARG,SCA,2045,3.81737
HDS,water_green,,ARG,SCA,2050,2.60105
HDS,water_blue,,ARG,SCA,2050,1.06662
HDS,water_grey,,ARG,SCA,2050,0.243264
HDS,nitrogen_total,crop_nfert,ARG,SCA,2050,0.0280689
HDS,land_harvested,ahv_physical,ARG,SCA,2050,0.382881
HDS,land_prod,pn_land,ARG,SCA,2050,3.81737
HDS,water_green,,AUS,SCA,2024,4.12316
HDS,water_blue,,AUS,SCA,2024,1.69079
HDS,water_grey,,AUS,SCA,2024,0.385619
HDS,nitrogen_total,crop_nfert,AUS,SCA,2024,0.0444945
HDS,land_harvested,ahv_physical,AUS,SCA,2024,0.374319
HDS,land_prod,pn_land,AUS,SCA,2024,6.05125
HDS,water_green,,AUS,SCA,2030,4.11782
HDS,water_blue,,AUS,SCA,2030,1.6886
HDS,water_grey,,AUS,SCA,2030,0.38512
HDS,nitrogen_total,crop_nfert,AUS,SCA,2030,0.0444369
HDS,land_harvested,ahv_physical,AUS,SCA,2030,0.374243
HDS,land_prod,pn_land,AUS,SCA,2030,6.04342
HDS,water_green,,AUS,SCA,2035,4.11782
HDS,water_blue,,AUS,SCA,2035,1.6886
HDS,water_grey,,AUS,SCA,2035,0.38512
HDS,nitrogen_total,crop_nfert,AUS,SCA,2035,0.0444369
HDS,land_harvested,ahv_physical,AUS,SCA,2035,0.374243
HDS,land_prod,pn_land,AUS,SCA,2035,6.04342
HDS,water_green,,AUS,SCA,2040,4.11782
HDS,water_blue,,AUS,SCA,2040,1.6886
HDS,water_grey,,AUS,SCA,2040,0.38512
HDS,nitrogen_total,crop_nfert,AUS,SCA,2040,0.0444369
HDS,land_harvested,ahv_physical,AUS,SCA,2040,0.374243
HDS,land_prod,pn_land,AUS,SCA,2040,6.04342
HDS,water_green,,AUS,SCA,2045,4.11782
HDS,water_blue,,AUS,SCA,2045,1.6886
HDS,water_grey,,AUS,SCA,2045,0.38512
HDS,nitrogen_total,crop_nfert,AUS,SCA,2045,0.0444369
HDS,land_harvested,ahv_physical,AUS,SCA,2045,0.374243
HDS,land_prod,pn_land,AUS,SCA,2045,6.04342
HDS,water_green,,AUS,SCA,2050,4.11782
HDS,water_blue,,AUS,SCA,2050,1.6886
HDS,water_grey,,AUS,SCA,2050,0.38512
HDS,nitrogen_total,crop_nfert,AUS,SCA,2050,0.0444369
HDS,land_harvested,ahv_physical,AUS,SCA,2050,0.374243
HDS,land_prod,pn_land,AUS,SCA,2050,6.04342
HDS,water_green,,BRZ,SCA,2024,95.1693
HDS,water_blue,,BRZ,SCA,2024,39.0262
HDS,water_grey,,BRZ,SCA,2024,8.90072
HDS,nitrogen_total,crop_nfert,BRZ,SCA,2024,1.02701
HDS,land_harvested,ahv_physical,BRZ,SCA,2024,8.35803
HDS,land_prod,pn_land,BRZ,SCA,2024,139.673
HDS,water_green,,BRZ,SCA,2030,95.2791
HDS,water_blue,,BRZ,SCA,2030,39.0713
HDS,water_grey,,BRZ,SCA,2030,8.91099
HDS,nitrogen_total,crop_nfert,BRZ,SCA,2030,1.02819
HDS,land_harvested,ahv_physical,BRZ,SCA,2030,8.35869
HDS,land_prod,pn_land,BRZ,SCA,2030,139.834
HDS,water_green,,BRZ,SCA,2035,95.2791
HDS,water_blue,,BRZ,SCA,2035,39.0713
HDS,water_grey,,BRZ,SCA,2035,8.91099
HDS,nitrogen_total,crop_nfert,BRZ,SCA,2035,1.02819
HDS,land_harvested,ahv_physical,BRZ,SCA,2035,8.35869
HDS,land_prod,pn_land,BRZ,SCA,2035,139.834
HDS,water_green,,BRZ,SCA,2040,95.2791
HDS,water_blue,,BRZ,SCA,2040,39.0713
HDS,water_grey,,BRZ,SCA,2040,8.91099
HDS,nitrogen_total,crop_nfert,BRZ,SCA,2040,1.02819
HDS,land_harvested,ahv_physical,BRZ,SCA,2040,8.35869
HDS,land_prod,pn_land,BRZ,SCA,2040,139.834
HDS,water_green,,BRZ,SCA,2045,95.2791
HDS,water_blue,,BRZ,SCA,2045,39.0713
HDS,water_grey,,BRZ,SCA,2045,8.91099
HDS,nitrogen_total,crop_nfert,BRZ,SCA,2045,1.02819
HDS,land_harvested,ahv_physical,BRZ,SCA,2045,8.35869
HDS,land_prod,pn_land,BRZ,SCA,2045,139.834
HDS,water_green,,BRZ,SCA,2050,95.2791
HDS,water_blue,,BRZ,SCA,2050,39.0713
HDS,water_grey,,BRZ,SCA,2050,8.91099
HDS,nitrogen_total,crop_nfert,BRZ,SCA,2050,1.02819
HDS,land_harvested,ahv_physical,BRZ,SCA,2050,8.35869
HDS,land_prod,pn_land,BRZ,SCA,2050,139.834
HDS,water_green,,CHN,SCA,2024,14.4767
HDS,water_blue,,CHN,SCA,2024,5.93649
HDS,water_grey,,CHN,SCA,2024,1.35394
HDS,nitrogen_total,crop_nfert,CHN,SCA,2024,0.156224
HDS,land_harvested,ahv_physical,CHN,SCA,2024,1.24653
HDS,land_prod,pn_land,CHN,SCA,2024,21.2464
HDS,water_green,,CHN,SCA,2030,14.4778
HDS,water_blue,,CHN,SCA,2030,5.93695
HDS,water_grey,,CHN,SCA,2030,1.35404
HDS,nitrogen_total,crop_nfert,CHN,SCA,2030,0.156235
HDS,land_harvested,ahv_physical,CHN,SCA,2030,1.24611
HDS,land_prod,pn_land,CHN,SCA,2030,21.248
HDS,water_green,,CHN,SCA,2035,14.4778
HDS,water_blue,,CHN,SCA,2035,5.93695
HDS,water_grey,,CHN,SCA,2035,1.35404
HDS,nitrogen_total,crop_nfert,CHN,SCA,2035,0.156235
HDS,land_harvested,ahv_physical,CHN,SCA,2035,1.24611
HDS,land_prod,pn_land,CHN,SCA,2035,21.248
HDS,water_green,,CHN,SCA,2040,14.4778
HDS,water_blue,,CHN,SCA,2040,5.93695
HDS,water_grey,,CHN,SCA,2040,1.35404
HDS,nitrogen_total,crop_nfert,CHN,SCA,2040,0.156235
HDS,land_harvested,ahv_physical,CHN,SCA,2040,1.24611
HDS,land_prod,pn_land,CHN,SCA,2040,21.248
HDS,water_green,,CHN,SCA,2045,14.4778
HDS,water_blue,,CHN,SCA,2045,5.93695
HDS,water_grey,,CHN,SCA,2045,1.35404
HDS,nitrogen_total,crop_nfert,CHN,SCA,2045,0.156235
HDS,land_harvested,ahv_physical,CHN,SCA,2045,1.24611
HDS,land_prod,pn_land,CHN,SCA,2045,21.248
HDS,water_green,,CHN,SCA,2050,14.4778
HDS,water_blue,,CHN,SCA,2050,5.93695
HDS,water_grey,,CHN,SCA,2050,1.35404
HDS,nitrogen_total,crop_nfert,CHN,SCA,2050,0.156235
HDS,land_harvested,ahv_physical,CHN,SCA,2050,1.24611
HDS,land_prod,pn_land,CHN,SCA,2050,21.248
HDS,water_green,,IND,SCA,2024,57.6853
HDS,water_blue,,IND,SCA,2024,23.6551
HDS,water_grey,,IND,SCA,2024,5.39503
HDS,nitrogen_total,crop_nfert,IND,SCA,2024,0.622503
HDS,land_harvested,ahv_physical,IND,SCA,2024,5.29621
HDS,land_prod,pn_land,IND,SCA,2024,84.6604
HDS,water_green,,IND,SCA,2030,57.6817
HDS,water_blue,,IND,SCA,2030,23.6536
HDS,water_grey,,IND,SCA,2030,5.39469
HDS,nitrogen_total,crop_nfert,IND,SCA,2030,0.622464
HDS,land_harvested,ahv_physical,IND,SCA,2030,5.29694
HDS,land_prod,pn_land,IND,SCA,2030,84.6551
HDS,water_green,,IND,SCA,2035,57.6817
HDS,water_blue,,IND,SCA,2035,23.6536
HDS,water_grey,,IND,SCA,2035,5.39469
HDS,nitrogen_total,crop_nfert,IND,SCA,2035,0.622464
HDS,land_harvested,ahv_physical,IND,SCA,2035,5.29694
HDS,land_prod,pn_land,IND,SCA,2035,84.6551
HDS,water_green,,IND,SCA,2040,57.6817
HDS,water_blue,,IND,SCA,2040,23.6536
HDS,water_grey,,IND,SCA,2040,5.39469
HDS,nitrogen_total,crop_nfert,IND,SCA,2040,0.622464
HDS,land_harvested,ahv_physical,IND,SCA,2040,5.29694
HDS,land_prod,pn_land,IND,SCA,2040,84.6551
HDS,water_green,,IND,SCA,2045,57.6817
HDS,water_blue,,IND,SCA,2045,23.6536
HDS,water_grey,,IND,SCA,2045,5.39469
HDS,nitrogen_total,crop_nfert,IND,SCA,2045,0.622464
HDS,land_harvested,ahv_physical,IND,SCA,2045,5.29694
HDS,land_prod,pn_land,IND,SCA,2045,84.6551
HDS,water_green,,IND,SCA,2050,57.6817
HDS,water_blue,,IND,SCA,2050,23.6536
HDS,water_grey,,IND,SCA,2050,5.39469
HDS,nitrogen_total,crop_nfert,IND,SCA,2050,0.622464
HDS,land_harvested,ahv_physical,IND,SCA,2050,5.29694
HDS,land_prod,pn_land,IND,SCA,2050,84.6551
HDS,water_green,,JPN,SCA,2024,0.170788
HDS,water_blue,,JPN,SCA,2024,0.0700353
HDS,water_grey,,JPN,SCA,2024,0.015973
HDS,nitrogen_total,crop_nfert,JPN,SCA,2024,0.00184304
HDS,land_harvested,ahv_physical,JPN,SCA,2024,0.0214244
HDS,land_prod,pn_land,JPN,SCA,2024,0.250653
HDS,water_green,,JPN,SCA,2030,0.170731
HDS,water_blue,,JPN,SCA,2030,0.070012
HDS,water_grey,,JPN,SCA,2030,0.0159676
HDS,nitrogen_total,crop_nfert,JPN,SCA,2030,0.00184242
HDS,land_harvested,ahv_physical,JPN,SCA,2030,0.0214071
HDS,land_prod,pn_land,JPN,SCA,2030,0.250569
HDS,water_green,,JPN,SCA,2035,0.170731
HDS,water_blue,,JPN,SCA,2035,0.070012
HDS,water_grey,,JPN,SCA,2035,0.0159676
HDS,nitrogen_total,crop_nfert,JPN,SCA,2035,0.00184242
HDS,land_harvested,ahv_physical,JPN,SCA,2035,0.0214071
HDS,land_prod,pn_land,JPN,SCA,2035,0.250569
HDS,water_green,,JPN,SCA,2040,0.170731
HDS,water_blue,,JPN,SCA,2040,0.070012
HDS,water_grey,,JPN,SCA,2040,0.0159676
HDS,nitrogen_total,crop_nfert,JPN,SCA,2040,0.00184242
HDS,land_harvested,ahv_physical,JPN,SCA,2040,0.0214071
HDS,land_prod,pn_land,JPN,SCA,2040,0.250569
HDS,water_green,,JPN,SCA,2045,0.170731
HDS,water_blue,,JPN,SCA,2045,0.070012
HDS,water_grey,,JPN,SCA,2045,0.0159676
HDS,nitrogen_total,crop_nfert,JPN,SCA,2045,0.00184242
HDS,land_harvested,ahv_physical,JPN,SCA,2045,0.0214071
HDS,land_prod,pn_land,JPN,SCA,2045,0.250569
HDS,water_green,,JPN,SCA,2050,0.170731
HDS,water_blue,,JPN,SCA,2050,0.070012
HDS,water_grey,,JPN,SCA,2050,0.0159676
HDS,nitrogen_total,crop_nfert,JPN,SCA,2050,0.00184242
HDS,land_harvested,ahv_physical,JPN,SCA,2050,0.0214071
HDS,land_prod,pn_land,JPN,SCA,2050,0.250569
HDS,water_green,,MEX,SCA,2024,7.02842
HDS,water_blue,,MEX,SCA,2024,2.88216
HDS,water_grey,,MEX,SCA,2024,0.657335
HDS,nitrogen_total,crop_nfert,MEX,SCA,2024,0.0758463
HDS,land_harvested,ahv_physical,MEX,SCA,2024,0.799384
HDS,land_prod,pn_land,MEX,SCA,2024,10.3151
HDS,water_green,,MEX,SCA,2030,7.03276
HDS,water_blue,,MEX,SCA,2030,2.88394
HDS,water_grey,,MEX,SCA,2030,0.65774
HDS,nitrogen_total,crop_nfert,MEX,SCA,2030,0.0758931
HDS,land_harvested,ahv_physical,MEX,SCA,2030,0.799315
HDS,land_prod,pn_land,MEX,SCA,2030,10.3215
HDS,water_green,,MEX,SCA,2035,7.03276
HDS,water_blue,,MEX,SCA,2035,2.88394
