policy,status,batch_year,province,county,unit,product,holder,raw
地理标志,登记,2015.0,湖北,,,宜昌百合,宜昌市百合产业协会,蔬菜
地理标志,登记,2015.0,湖北,,,洪湖莲藕,洪湖市水生蔬菜协会,蔬菜
地理标志,登记,2015.0,湖北,,,洪湖再生稻米,洪湖市水稻种植协会,粮食
地理标志,登记,2015.0,湖北,,,监利大米,监利县米业同业商会,粮食
地理标志,登记,2015.0,湖北,,,郧阳胭脂米,郧阳胭脂米种植协会,粮食
地理标志,登记,2015.0,湖北,,,房县冷水红米,房县粮油作物技术推广站,粮食
地理标志,登记,2015.0,湖南,,,东江湖蜜桔,资兴市农业技术推广站,果品
地理标志,登记,2015.0,湖南,,,桃源黑猪,桃源县畜牧兽医水产技术推广站,肉类产品
地理标志,登记,2015.0,广西,,,百色芒果,百色市果业发展中心,果品
地理标志,登记,2015.0,广西,,,覃塘毛尖茶,贵港市覃塘区农业技术推广中心,茶叶
地理标志,登记,2015.0,广西,,,恭城娃娃鱼,恭城瑶族自治县渔业渔政站,水产动物
地理标志,登记,2015.0,广西,,,凭祥石龟,凭祥市水产技术推广站,水产动物
地理标志,登记,2015.0,海南,,,三亚芒果,三亚市芒果协会,果品
地理标志,登记,2015.0,重庆,,,垫江丹皮,垫江县果品蔬菜管理站,药材
地理标志,登记,2015.0,四川,,,平武果梅,平武县农业技术推广中心,果品
地理标志,登记,2015.0,四川,,,嘉州荔枝,乐山市市中区农业技术推广中心,果品
地理标志,登记,2015.0,四川,,,康定红皮萝卜,康定县农业技术推广和土壤肥料站,蔬菜
地理标志,登记,2015.0,四川,,,峰城玉米,宣汉县农业技术推广站,粮食
地理标志,登记,2015.0,贵州,,,石阡苔茶,石阡县茶业协会,茶叶
地理标志,登记,2015.0,云南,,,昭通苦荞,昭通市农业科学院,粮食
地理标志,登记,2015.0,云南,,,富源魔芋,富源县魔芋协会,蔬菜
地理标志,登记,2015.0,云南,,,迪庆藏猪,迪庆藏族自治州畜牧兽医科学研究院,肉类产品
地理标志,登记,2015.0,云南,,,盐津乌骨鸡,盐津县畜牧兽医站,肉类产品
地理标志,登记,2015.0,陕西,,,蓝田樱桃,蓝田县园艺站,果品
地理标志,登记,2015.0,陕西,,,蒲城西瓜,蒲城县设施农业服务局,果品
地理标志,登记,2015.0,陕西,,,靖边辣椒,靖边县农产品质量检验检测中心,蔬菜
地理标志,登记,2015.0,陕西,,,靖边胡萝卜,靖边县农产品质量检验检测中心,蔬菜
地理标志,登记,2015.0,甘肃,,,张掖葡萄,张掖市葡萄协会,果品
地理标志,登记,2015.0,甘肃,,,瓜州锁阳,瓜州县锁阳协会,药材
地理标志,登记,2015.0,甘肃,,,肃南牦牛,肃南裕固族自治县牦牛养殖协会,肉类产品
地理标志,登记,2015.0,青海,,,同仁黄果梨,同仁县农业技术推广中心,果品
地理标志,登记,2015.0,青海,,,新庄黄瓜,大通回族土族自治县蔬菜技术推广中心,蔬菜
地理标志,登记,2015.0,新疆,,,巩留树上干杏,巩留县农业技术推广站,果品
地理标志,登记,2015.0,新疆,,,那拉提黑蜂蜂蜜,新源县养蜂协会,蜂类产品
地理标志,登记,2015.0,新疆,,,呼图壁奶牛,呼图壁县动物疾病预防控制中心,肉类产品
地理标志,登记,2015.0,新疆兵团,,,和田一牧场雪菊,新疆生产建设兵团第十四师一牧场,茶叶
地理标志,登记,2015.0,新疆兵团,,,新疆兵团三十一团罗布麻,新疆生产建设兵团第二师三十一团,药材
地理标志,登记,2015.0,山西,,,太谷壶瓶枣,山西省太谷县木本粮油站,果品
地理标志,登记,2015.0,山西,,,芮城芦笋,芮城县瓜菜技术推广站,蔬菜
地理标志,登记,2015.0,山西,,,广灵大尾羊,广灵大尾羊科学养殖协会,肉类产品
地理标志,登记,2015.0,山西,,,阳高长城羊肉,阳高县惠农牛羊养殖协会,肉类产品
地理标志,登记,2015.0,内蒙古,,,化德大白菜,化德县农产品质量安全检验检测站,蔬菜
地理标志,登记,2015.0,内蒙古,,,商都西芹,商都县农产品质量安全检验检测站,蔬菜
地理标志,登记,2015.0,内蒙古,,,林东毛毛谷小米,巴林左旗供销合作社联合社,粮食
地理标志,登记,2015.0,吉林,,,黄松甸灵芝,蛟河市黄松甸食（药）用菌协会,食用菌
地理标志,登记,2015.0,吉林,,,舒兰大米,舒兰市大米协会,粮食
地理标志,登记,2015.0,黑龙江,,,萝北大米,萝北县多种经营办公室,粮食
地理标志,登记,2015.0,黑龙江,,,延寿粘玉米,延寿县瓜菜协会,蔬菜
地理标志,登记,2015.0,黑龙江,,,五大连池鸭蛋,五大连池市动物疫病预防与控制中心,蛋类产品
地理标志,登记,2015.0,上海,,,崇明水仙,上海市崇明区农产品质量安全学会,花卉
地理标志,登记,2015.0,上海,,,庄行蜜梨,上海市奉贤区庄行镇农业服务中心,果品
地理标志,登记,2015.0,江苏,,,启东青皮长茄,启东市高效设施农业协会,蔬菜
地理标志,登记,2015.0,江苏,,,如东狼山鸡,如东县狼山鸡协会,肉类产品
地理标志,登记,2015.0,江苏,,,洪泽湖河蚬,江苏省洪泽湖渔业协会,水产动物
地理标志,登记,2015.0,浙江,,,永康方山柿,永康市经济特产站,果品
地理标志,登记,2015.0,浙江,,,兰溪小萝卜,兰溪市小萝卜产业协会,蔬菜
地理标志,登记,2015.0,福建,,,赖坊花生,清流县农业技术推广中心,油料
地理标志,登记,2015.0,福建,,,平和白芽奇兰,平和县白芽奇兰茶协会,茶叶
地理标志,登记,2015.0,福建,,,石铭芋,长泰县农业局经济作物站,粮食
地理标志,登记,2015.0,福建,,,长泰砂仁,长泰县农业局经济作物站,药材
地理标志,登记,2015.0,江西,,,庐山云雾茶,九江市茶叶产业协会,茶叶
地理标志,登记,2015.0,江西,,,奉新猕猴桃,奉新县果业办,果品
地理标志,登记,2015.0,江西,,,抚州水蕹,抚州市临川区现代农业协会,蔬菜
地理标志,登记,2015.0,江西,,,宜春苎麻,江西省宜春市农业科学研究所,棉麻蚕桑
地理标志,登记,2015.0,山东,,,马家寨子香椿,新泰市放城镇马家寨香椿协会,蔬菜
地理标志,登记,2015.0,山东,,,崆峒岛刺参,烟台市芝罘区渔业技术推广站,水产动物
地理标志,登记,2015.0,山东,,,西霞口刺参,荣成西霞口海参产业协会,水产动物
地理标志,登记,2015.0,湖北,,,郧阳桑蚕茧,郧县桑蚕协会,棉麻蚕桑
地理标志,登记,2015.0,湖北,,,武穴双低油菜,武穴市农业技术推广中心,油料
地理标志,登记,2015.0,湖南,,,绥宁绞股蓝,绥宁县七叶胆行业协会,药材
地理标志,登记,2015.0,广西,,,百色番茄,百色市经济作物栽培技术推广站,蔬菜
地理标志,登记,2015.0,广西,,,南宁香蕉,南宁市水果生产技术指导站,果品
地理标志,登记,2015.0,广西,,,荔浦芋,荔浦县农业技术推广中心,粮食
地理标志,登记,2015.0,广西,,,龙脊茶,龙胜各族自治县农业技术推广站,茶叶
地理标志,登记,2015.0,广西,,,隆林黄牛,隆林各族自治县畜牧品改站,肉类产品
地理标志,登记,2015.0,广西,,,浦北黑猪,浦北县畜牧站,肉类产品
地理标志,登记,2015.0,广西,,,全州文桥鸭,全州县畜牧技术推广站,肉类产品
地理标志,登记,2015.0,广西,,,钦州鲈鱼,钦州市水产技术推广站,水产动物
地理标志,登记,2015.0,海南,,,琼中绿橙,琼中黎族苗族自治县农业技术推广服务中心,果品
地理标志,登记,2015.0,重庆,,,石柱莼菜,石柱土家族自治县农业技术学会,水生植物
地理标志,登记,2015.0,四川,,,盐源辣椒,盐源县经济作物管理站,蔬菜
地理标志,登记,2015.0,四川,,,宜宾糯红高粱,宜宾市农业技术推广站,粮食
地理标志,登记,2015.0,四川,,,彭州川芎,彭州市农业技术推广中心,药材
地理标志,登记,2015.0,四川,,,螺髻山黑猪,普格县畜牧局畜牧站,肉类产品
地理标志,登记,2015.0,四川,,,螺髻山乌骨鸡,普格县畜牧局畜牧站,肉类产品
地理标志,登记,2015.0,贵州,,,息烽西山贡米,息烽县农业技术开发服务中心,粮食
地理标志,登记,2015.0,贵州,,,铜仁珍珠花生,铜仁市农业技术推广站,油料
地理标志,登记,2015.0,贵州,,,罗甸脐橙,罗甸县果茶产业发展办公室,果品
地理标志,登记,2015.0,陕西,,,褒河蜜橘,汉中市汉台区园艺工作站,果品
地理标志,登记,2015.0,陕西,,,留坝黑木耳,留坝县农业技术推广中心,食用菌
地理标志,登记,2015.0,陕西,,,留坝香菇,留坝县农业技术推广中心,食用菌
地理标志,登记,2015.0,陕西,,,宜君玉米,宜君县农畜产品质量安全检验检测中心,粮食
地理标志,登记,2015.0,陕西,,,留坝蜂蜜,留坝县畜牧兽医技术推广中心,蜂类产品
地理标志,登记,2015.0,陕西,,,耀州黄芩,铜川市耀州区农畜产品质量安全检验检测中心,药材
地理标志,登记,2015.0,甘肃,,,皋兰旱砂西瓜,皋兰县农产品行业协会 联合会,果品
地理标志,登记,2015.0,甘肃,,,皋兰软儿梨,皋兰县农产品行业协会 联合会,果品
地理标志,登记,2015.0,甘肃,,,苦水玫瑰,永登县玫瑰协会,花卉
地理标志,登记,2015.0,甘肃,,,凉州羊羔肉,凉州区养羊协会,肉类产品
地理标志,登记,2015.0,甘肃,,,肃南马鹿鹿茸,肃南裕固族自治县养鹿协会,肉类产品
地理标志,登记,2015.0,甘肃,,,庆阳香瓜,庆阳市农业技术推广中心,果品
地理标志,登记,2015.0,甘肃,,,武都花椒,陇南市武都区花椒服务中心,香料
地理标志,登记,2015.0,甘肃,,,宕昌大黄,宕昌县中药材开发服务中心,药材
地理标志,登记,2015.0,甘肃,,,永昌肉羊,永昌县农业特色产业办公室,肉类产品
地理标志,登记,2015.0,青海,,,门源青稞,门源回族自治县种籽经营管理站,粮食
地理标志,登记,2015.0,青海,,,门源小油菜籽,青海省门源回族自治县农业技术推广中心,油料
地理标志,登记,2015.0,青海,,,天峻藏羊,天峻县畜牧兽医工作站,肉类产品
地理标志,登记,2015.0,新疆,,,木垒羊肉,木垒哈萨克自治区县牛羊产业协会,肉类产品
地理标志,登记,2015.0,新疆,,,尉犁罗布羊肉,尉犁县金秋胡杨旅游协会,肉类产品
地理标志,登记,2015.0,新疆,,,昭苏天马,昭苏县畜牧兽医站,肉类产品
地理标志,登记,2015.0,河北,,,黑沿子毛蚶,唐山市丰南区水产服务中心,水产动物
地理标志,登记,2015.0,山西,,,涔山芥菜,宁武县农业技术推广站,蔬菜
地理标志,登记,2015.0,山西,,,偏关小米,偏关县农产品质量安全检验检测中心,粮食
地理标志,登记,2015.0,山西,,,偏关羊肉,偏关县农产品质量安全检验检测中心,肉类产品
地理标志,登记,2015.0,内蒙古,,,赤峰荞麦,赤峰市农业技术服务中心,粮食
地理标志,登记,2015.0,内蒙古,,,根河黑木耳,根河市野生资源开发研究所,食用菌
地理标志,登记,2015.0,内蒙古,,,昭乌达肉羊,赤峰市家畜改良工作站,肉类产品
地理标志,登记,2015.0,内蒙古,,,四子王旗戈壁羊,四子王旗农牧业合作社发展协会,肉类产品
地理标志,登记,2015.0,吉林,,,永吉柞蚕蛹虫草,永吉县珍稀植物保护协会,食用菌
地理标志,登记,2015.0,黑龙江,,,双城菇娘,双城市经济作物指导站,蔬菜
地理标志,登记,2015.0,黑龙江,,,萝北黑木耳,萝北县多种经营办公室,食用菌
地理标志,登记,2015.0,黑龙江,,,长林岛龙垦杏,五九七农场寒疆果都果农协会,果品
地理标志,登记,2015.0,黑龙江,,,香磨山鲢鱼,木兰县渔业协会,水产动物
地理标志,登记,2015.0,上海,,,奉贤黄桃,上海市奉贤区青村镇农业服务中心,果品
地理标志,登记,2015.0,江苏,,,洪泽湖青虾,江苏省洪泽湖渔业协会,水产动物
地理标志,登记,2015.0,浙江,,,常山猴头菇,常山县农业特色产业发展中心,食用菌
地理标志,登记,2015.0,浙江,,,绍兴兰花,绍兴市柯桥区兰花协会,花卉
地理标志,登记,2015.0,福建,,,永泰绿茶,永泰县茶叶协会,茶叶
地理标志,登记,2015.0,山东,,,鲁西斗鸡,菏泽市畜牧工作站,肉类产品
地理标志,登记,2015.0,山东,,,汶上芦花鸡,汶上县芦花鸡协会,肉类产品
地理标志,登记,2015.0,山东,,,沂蒙长毛兔,临沂市畜牧站,其它畜牧产品
地理标志,登记,2015.0,山东,,,蓬莱赤甲红,蓬莱市渔业协会,水产动物
地理标志,登记,2015.0,山东,,,蓬莱加吉鱼,蓬莱市渔业协会,水产动物
地理标志,登记,2015.0,山东,,,汪子岛鳎麻鱼,无棣县渔业技术推广站,水产动物
地理标志,登记,2015.0,湖北,,,黄陂脉地湾萝卜,武汉市黄陂区蔬菜技术推广服务站,蔬菜
地理标志,登记,2015.0,湖北,,,玉泉仙人掌茶,当阳市特产技术推广中心,茶叶
地理标志,登记,2015.0,湖北,,,洪湖界牌黄豆,洪湖市螺山镇大豆产业协会,粮食
地理标志,登记,2015.0,湖北,,,兴山白茶,兴山县特产办公室,茶叶
地理标志,登记,2015.0,湖北,,,咸安砖茶,咸宁市咸安区有机茶产业协会,茶叶
地理标志,登记,2015.0,湖南,,,太青双上绿芽茶,澧县城头山双上绿芽茶文化研究所,茶叶
地理标志,登记,2015.0,广东,,,大埔蜜柚,大埔县蜜柚行业协会,果品
地理标志,登记,2015.0,广东,,,恩平簕菜,恩平市农业科学技术研究所,蔬菜
地理标志,登记,2015.0,广东,,,鹤山红茶,鹤山市农产品质量监督检验测试中心,茶叶
地理标志,登记,2015.0,广西,,,凌云牛心李,凌云县水果生产技术指导站,果品
地理标志,登记,2015.0,广西,,,恭城月柿,恭城瑶族自治县水果生产技术指导站,果品
地理标志,登记,2015.0,海南,,,五指山红茶,五指山市茶叶协会,茶叶
地理标志,登记,2015.0,贵州,,,遵义烤烟,遵义市烟草协会,烟草
地理标志,登记,2015.0,云南,,,勐库大叶种茶,双江拉祜族佤族布朗族傣族自治县茶叶技术推广站,茶叶
地理标志,登记,2015.0,云南,,,保山烟叶,保山市烟草学会,烟草
地理标志,登记,2015.0,云南,,,永平白鹅,永平县畜牧工作站,肉类产品
地理标志,登记,2015.0,西藏,,,林芝苹果,林芝县农业机械监理与技术推广服务中心,果品
地理标志,登记,2015.0,西藏,,,易贡辣椒,西藏波密县农技推广服务站,蔬菜
地理标志,登记,2015.0,陕西,,,合阳九眼莲,合阳县农产品质量安全检验检测中心,蔬菜
地理标志,登记,2015.0,陕西,,,镇安象园茶,镇安县农产品质量安全检验检测站,茶叶
地理标志,登记,2015.0,陕西,,,汉中大米,汉中市大米产业协会,粮食
地理标志,登记,2015.0,陕西,,,合阳红薯,合阳县农产品质量安全检验检测中心,粮食
地理标志,登记,2015.0,陕西,,,镇坪黄连,镇坪县中药材研究所,药材
地理标志,登记,2015.0,甘肃,,,皋兰红砂洋芋,皋兰县农产品行业协会联合会,蔬菜
地理标志,登记,2015.0,甘肃,,,皋兰禾尚头小麦,皋兰县农产品行业协会联合会,粮食
地理标志,登记,2015.0,甘肃,,,东湾绿萝卜,金昌市金川区农业技术推广服务中心,蔬菜
地理标志,登记,2015.0,青海,,,大通蚕豆,大通回族土族自治县农业技术推广中心,粮食
地理标志,登记,2015.0,青海,,,泽库藏羊,泽库县有机畜牧业办公室,肉类产品
地理标志,登记,2015.0,青海,,,泽库牦牛,泽库县有机畜牧业办公室,肉类产品
地理标志,登记,2015.0,青海,,,海晏牦牛,海晏县畜牧兽医站,肉类产品
地理标志,登记,2015.0,青海,,,海晏羔羊肉,海晏县畜牧兽医站,肉类产品
地理标志,登记,2015.0,宁夏,,,南长滩大枣,中卫市梨枣协会,果品
地理标志,登记,2015.0,宁夏,,,南长滩软梨子,中卫市梨枣协会,果品
地理标志,登记,2015.0,新疆兵团,,,新疆兵团三团核桃,新疆生产建设兵团第一师三团,果品
地理标志,登记,2015.0,新疆兵团,,,和田一牧场羊肉,新疆生产建设兵团第十四师一牧场,肉类产品
地理标志,登记,2016.0,北京,,,茅山后佛见喜梨,北京市平谷区茅山后梨产销协会,果品
地理标志,登记,2016.0,天津,,,宝坻大蒜,天津市宝坻区种植业发展服务中心,蔬菜
地理标志,登记,2016.0,内蒙古,,,扎赉特大米,扎赉特旗农业技术推广中心,粮食
地理标志,登记,2016.0,内蒙古,,,五家户小米,扎赉特旗新谷园杂粮产业协会,粮食
地理标志,登记,2016.0,内蒙古,,,赤峰绿豆,赤峰市农业技术服务中心,粮食
地理标志,登记,2016.0,内蒙古,,,赤峰小米,赤峰市农业技术服务中心,粮食
地理标志,登记,2016.0,辽宁,,,锦州毛蚶,锦州市水产品质量安全监督管理处,水产动物
地理标志,登记,2016.0,辽宁,,,锦州毛虾,锦州市水产品质量安全监督管理处,水产动物
