省份,城市,区县,year,n_agri_firms,agri_cap_wan,n_coop
云南省,大理白族自治州,剑川县,2022,587,31281.5,24
云南省,大理白族自治州,剑川县,2023,135,5482.8,1
云南省,大理白族自治州,南涧彝族自治县,2010,122,4727.8123,37
云南省,大理白族自治州,南涧彝族自治县,2011,124,5944.7207,42
云南省,大理白族自治州,南涧彝族自治县,2012,186,12729.8818,35
云南省,大理白族自治州,南涧彝族自治县,2013,238,4907.3967,50
云南省,大理白族自治州,南涧彝族自治县,2014,319,14873.681,57
云南省,大理白族自治州,南涧彝族自治县,2015,418,33223.119699999996,76
云南省,大理白族自治州,南涧彝族自治县,2016,511,24827.7297,78
云南省,大理白族自治州,南涧彝族自治县,2017,367,11494.4307,45
云南省,大理白族自治州,南涧彝族自治县,2018,310,9391.148,21
云南省,大理白族自治州,南涧彝族自治县,2019,301,19200.05,42
云南省,大理白族自治州,南涧彝族自治县,2020,346,23489.875,75
云南省,大理白族自治州,南涧彝族自治县,2021,444,27129.86,30
云南省,大理白族自治州,南涧彝族自治县,2022,1447,42421.05,54
云南省,大理白族自治州,南涧彝族自治县,2023,215,6445.0,49
云南省,大理白族自治州,大理市,2010,395,32800.5334,49
云南省,大理白族自治州,大理市,2011,349,19497.183530000002,55
云南省,大理白族自治州,大理市,2012,351,20063.85383,69
云南省,大理白族自治州,大理市,2013,351,44967.2876,56
云南省,大理白族自治州,大理市,2014,450,87699.34354999999,84
云南省,大理白族自治州,大理市,2015,612,66427.73043,54
云南省,大理白族自治州,大理市,2016,563,107702.77508,98
云南省,大理白族自治州,大理市,2017,579,69675.038588,40
云南省,大理白族自治州,大理市,2018,585,131683.21193,32
云南省,大理白族自治州,大理市,2019,831,21999.801,24
云南省,大理白族自治州,大理市,2020,776,41678.306,22
云南省,大理白族自治州,大理市,2021,823,57546.35,21
云南省,大理白族自治州,大理市,2022,1962,113480.53,13
云南省,大理白族自治州,大理市,2023,514,15701.0,7
云南省,大理白族自治州,宾川县,2010,290,20761.5116,30
云南省,大理白族自治州,宾川县,2011,343,13236.9702,56
云南省,大理白族自治州,宾川县,2012,370,17386.814300000002,44
云南省,大理白族自治州,宾川县,2013,466,31258.685,75
云南省,大理白族自治州,宾川县,2014,521,35095.4,80
云南省,大理白族自治州,宾川县,2015,548,43595.9521,60
云南省,大理白族自治州,宾川县,2016,427,39942.54994999999,84
云南省,大理白族自治州,宾川县,2017,584,32976.6434,117
云南省,大理白族自治州,宾川县,2018,463,35734.9021,70
云南省,大理白族自治州,宾川县,2019,568,37476.0008,68
云南省,大理白族自治州,宾川县,2020,651,32947.751,61
云南省,大理白族自治州,宾川县,2021,736,54888.174999999996,68
云南省,大理白族自治州,宾川县,2022,3263,111037.8,39
云南省,大理白族自治州,宾川县,2023,349,36550.134999999995,31
云南省,大理白族自治州,巍山彝族回族自治县,2010,155,6463.24106,20
云南省,大理白族自治州,巍山彝族回族自治县,2011,199,5159.7612,18
云南省,大理白族自治州,巍山彝族回族自治县,2012,259,32985.6979,22
云南省,大理白族自治州,巍山彝族回族自治县,2013,225,14646.78745,45
云南省,大理白族自治州,巍山彝族回族自治县,2014,477,40829.456,68
云南省,大理白族自治州,巍山彝族回族自治县,2015,475,32975.16398,76
云南省,大理白族自治州,巍山彝族回族自治县,2016,547,40312.598,141
云南省,大理白族自治州,巍山彝族回族自治县,2017,505,32027.09467,87
云南省,大理白族自治州,巍山彝族回族自治县,2018,611,18344.6916,67
云南省,大理白族自治州,巍山彝族回族自治县,2019,520,26060.8803,61
云南省,大理白族自治州,巍山彝族回族自治县,2020,770,40775.6106,50
云南省,大理白族自治州,巍山彝族回族自治县,2021,711,28501.18,74
云南省,大理白族自治州,巍山彝族回族自治县,2022,1739,45065.6,29
云南省,大理白族自治州,巍山彝族回族自治县,2023,678,5197.3,7
云南省,大理白族自治州,弥渡县,2010,439,1437.4211,28
云南省,大理白族自治州,弥渡县,2011,432,8115.9834,30
云南省,大理白族自治州,弥渡县,2012,547,5021.6872,35
云南省,大理白族自治州,弥渡县,2013,485,29867.33915,65
云南省,大理白族自治州,弥渡县,2014,767,24980.3481,71
云南省,大理白族自治州,弥渡县,2015,881,27339.646500000003,38
云南省,大理白族自治州,弥渡县,2016,965,18803.9947,34
云南省,大理白族自治州,弥渡县,2017,1026,32125.06068,107
云南省,大理白族自治州,弥渡县,2018,804,28575.477300000002,32
云南省,大理白族自治州,弥渡县,2019,682,11762.1301,17
云南省,大理白族自治州,弥渡县,2020,1006,16255.4,49
云南省,大理白族自治州,弥渡县,2021,1169,57747.2056,46
云南省,大理白族自治州,弥渡县,2022,1201,72247.402,62
云南省,大理白族自治州,弥渡县,2023,531,14938.4056,33
云南省,大理白族自治州,永平县,2010,187,5266.00664,25
云南省,大理白族自治州,永平县,2011,430,24739.2334,133
云南省,大理白族自治州,永平县,2012,587,21729.1545,165
云南省,大理白族自治州,永平县,2013,434,13933.0733,35
云南省,大理白族自治州,永平县,2014,669,10350.8395,2
云南省,大理白族自治州,永平县,2015,861,30542.8622,104
云南省,大理白族自治州,永平县,2016,984,41296.4151,119
云南省,大理白族自治州,永平县,2017,889,21085.55986,39
云南省,大理白族自治州,永平县,2018,842,25555.071939,33
云南省,大理白族自治州,永平县,2019,737,15109.001,21
云南省,大理白族自治州,永平县,2020,888,28299.51,16
云南省,大理白族自治州,永平县,2021,865,17964.3,2
云南省,大理白族自治州,永平县,2022,1892,54489.7025,66
云南省,大理白族自治州,永平县,2023,223,3718.0,2
云南省,大理白族自治州,洱源县,2010,59,3831.04452,14
云南省,大理白族自治州,洱源县,2011,128,4240.9794,38
云南省,大理白族自治州,洱源县,2012,118,6168.133500000001,35
云南省,大理白族自治州,洱源县,2013,119,7436.8121,38
云南省,大理白族自治州,洱源县,2014,260,33703.24665,60
云南省,大理白族自治州,洱源县,2015,199,17798.329,71
云南省,大理白族自治州,洱源县,2016,372,31217.987449999997,110
云南省,大理白族自治州,洱源县,2017,284,22277.26287,105
云南省,大理白族自治州,洱源县,2018,370,16641.524699999998,111
云南省,大理白族自治州,洱源县,2019,309,19942.14,97
云南省,大理白族自治州,洱源县,2020,309,13276.0006,50
云南省,大理白族自治州,洱源县,2021,317,10313.0,22
云南省,大理白族自治州,洱源县,2022,645,48127.94,19
云南省,大理白族自治州,洱源县,2023,1245,10373.0,5
云南省,大理白族自治州,漾濞彝族自治县,2010,177,6166.54335,23
云南省,大理白族自治州,漾濞彝族自治县,2011,366,12202.38313,29
云南省,大理白族自治州,漾濞彝族自治县,2012,372,12815.1293,18
云南省,大理白族自治州,漾濞彝族自治县,2013,371,10717.1142,27
云南省,大理白族自治州,漾濞彝族自治县,2014,516,24376.6745,54
云南省,大理白族自治州,漾濞彝族自治县,2015,483,27203.0085,55
云南省,大理白族自治州,漾濞彝族自治县,2016,683,62876.19485,52
云南省,大理白族自治州,漾濞彝族自治县,2017,600,16562.60867,29
云南省,大理白族自治州,漾濞彝族自治县,2018,511,10779.426800000001,23
云南省,大理白族自治州,漾濞彝族自治县,2019,477,17049.0008,13
云南省,大理白族自治州,漾濞彝族自治县,2020,579,34806.880139,11
云南省,大理白族自治州,漾濞彝族自治县,2021,555,16467.3,20
云南省,大理白族自治州,漾濞彝族自治县,2022,417,30112.43,16
云南省,大理白族自治州,漾濞彝族自治县,2023,212,5493.0,11
云南省,大理白族自治州,祥云县,2010,341,17306.632999999998,99
云南省,大理白族自治州,祥云县,2011,666,31143.5595,182
云南省,大理白族自治州,祥云县,2012,585,48628.35591,117
云南省,大理白族自治州,祥云县,2013,534,33659.16025,122
云南省,大理白族自治州,祥云县,2014,540,37477.2999,108
云南省,大理白族自治州,祥云县,2015,835,61153.857,89
云南省,大理白族自治州,祥云县,2016,1238,52533.35315,163
云南省,大理白族自治州,祥云县,2017,1153,43336.83116,105
云南省,大理白族自治州,祥云县,2018,875,44927.165980000005,61
云南省,大理白族自治州,祥云县,2019,753,22972.203,25
云南省,大理白族自治州,祥云县,2020,1077,37652.0002,30
云南省,大理白族自治州,祥云县,2021,813,44963.6,14
云南省,大理白族自治州,祥云县,2022,3132,79602.6,34
云南省,大理白族自治州,祥云县,2023,531,20042.0,4
云南省,大理白族自治州,鹤庆县,2010,171,2423.28961,11
云南省,大理白族自治州,鹤庆县,2011,448,9961.75516,23
云南省,大理白族自治州,鹤庆县,2012,436,2471.3883,20
云南省,大理白族自治州,鹤庆县,2013,320,5280.381399999999,28
云南省,大理白族自治州,鹤庆县,2014,460,21204.323500000002,42
云南省,大理白族自治州,鹤庆县,2015,669,34930.9176,46
云南省,大理白族自治州,鹤庆县,2016,792,16704.76118,29
云南省,大理白族自治州,鹤庆县,2017,635,49308.351766,22
云南省,大理白族自治州,鹤庆县,2018,617,25302.4305,28
云南省,大理白族自治州,鹤庆县,2019,589,9678.8,17
云南省,大理白族自治州,鹤庆县,2020,790,25045.1,17
云南省,大理白族自治州,鹤庆县,2021,857,22809.9,23
云南省,大理白族自治州,鹤庆县,2022,1284,43045.5,24
云南省,大理白族自治州,鹤庆县,2023,364,9713.02,15
云南省,德宏傣族景颇族自治州,梁河县,2010,188,8608.8264,20
云南省,德宏傣族景颇族自治州,梁河县,2011,232,5884.1673,30
云南省,德宏傣族景颇族自治州,梁河县,2012,263,5574.213949999999,20
云南省,德宏傣族景颇族自治州,梁河县,2013,249,8704.7366,32
云南省,德宏傣族景颇族自治州,梁河县,2014,240,9159.512,48
云南省,德宏傣族景颇族自治州,梁河县,2015,352,8970.32413,47
云南省,德宏傣族景颇族自治州,梁河县,2016,398,20754.068,65
云南省,德宏傣族景颇族自治州,梁河县,2017,425,36996.61455,48
云南省,德宏傣族景颇族自治州,梁河县,2018,366,14402.947499999998,34
云南省,德宏傣族景颇族自治州,梁河县,2019,401,9368.701000000001,38
云南省,德宏傣族景颇族自治州,梁河县,2020,468,15121.949999999999,7
云南省,德宏傣族景颇族自治州,梁河县,2021,457,12463.7,4
云南省,德宏傣族景颇族自治州,梁河县,2022,992,19130.78,13
云南省,德宏傣族景颇族自治州,梁河县,2023,1045,1634.0,2
云南省,德宏傣族景颇族自治州,瑞丽市,2010,296,21989.610425,25
云南省,德宏傣族景颇族自治州,瑞丽市,2011,144,10089.995065000001,25
云南省,德宏傣族景颇族自治州,瑞丽市,2012,196,17812.79525,10
云南省,德宏傣族景颇族自治州,瑞丽市,2013,137,21166.457700000003,14
云南省,德宏傣族景颇族自治州,瑞丽市,2014,194,28292.061899999997,26
云南省,德宏傣族景颇族自治州,瑞丽市,2015,316,17211.71945,35
云南省,德宏傣族景颇族自治州,瑞丽市,2016,576,37069.95548,27
云南省,德宏傣族景颇族自治州,瑞丽市,2017,593,88387.26972,16
云南省,德宏傣族景颇族自治州,瑞丽市,2018,482,47201.34145,20
云南省,德宏傣族景颇族自治州,瑞丽市,2019,352,77086.0,11
云南省,德宏傣族景颇族自治州,瑞丽市,2020,676,112786.66,35
云南省,德宏傣族景颇族自治州,瑞丽市,2021,270,31676.9,6
云南省,德宏傣族景颇族自治州,瑞丽市,2022,321,26881.6,6
云南省,德宏傣族景颇族自治州,瑞丽市,2023,570,8033.0,10
云南省,德宏傣族景颇族自治州,盈江县,2010,191,6528.3409599999995,21
云南省,德宏傣族景颇族自治州,盈江县,2011,208,9750.79975,31
云南省,德宏傣族景颇族自治州,盈江县,2012,334,3439.1594,21
云南省,德宏傣族景颇族自治州,盈江县,2013,452,17008.857500000002,66
云南省,德宏傣族景颇族自治州,盈江县,2014,470,13578.138799999999,32
云南省,德宏傣族景颇族自治州,盈江县,2015,763,27209.97348,51
云南省,德宏傣族景颇族自治州,盈江县,2016,873,28072.1055,100
云南省,德宏傣族景颇族自治州,盈江县,2017,894,63451.40477,64
云南省,德宏傣族景颇族自治州,盈江县,2018,882,35556.246,47
云南省,德宏傣族景颇族自治州,盈江县,2019,854,17665.874499999998,54
云南省,德宏傣族景颇族自治州,盈江县,2020,1204,25666.852,28
云南省,德宏傣族景颇族自治州,盈江县,2021,1172,31728.6,61
云南省,德宏傣族景颇族自治州,盈江县,2022,2447,49017.8,18
云南省,德宏傣族景颇族自治州,盈江县,2023,407,9005.0,5
云南省,德宏傣族景颇族自治州,芒市,2010,252,14450.246515,17
云南省,德宏傣族景颇族自治州,芒市,2011,463,31160.3132,31
云南省,德宏傣族景颇族自治州,芒市,2012,2108,50027.58975,80
云南省,德宏傣族景颇族自治州,芒市,2013,1108,28392.848149999998,66
云南省,德宏傣族景颇族自治州,芒市,2014,872,28182.4631,91
云南省,德宏傣族景颇族自治州,芒市,2015,776,60306.5861,84
云南省,德宏傣族景颇族自治州,芒市,2016,920,48090.4969,87
云南省,德宏傣族景颇族自治州,芒市,2017,823,107907.84515000001,71
云南省,德宏傣族景颇族自治州,芒市,2018,1085,52091.8137,69
云南省,德宏傣族景颇族自治州,芒市,2019,1067,41394.8047,67
云南省,德宏傣族景颇族自治州,芒市,2020,1965,64675.4379,67
云南省,德宏傣族景颇族自治州,芒市,2021,1738,77951.24,39
云南省,德宏傣族景颇族自治州,芒市,2022,1803,59418.5,61
云南省,德宏傣族景颇族自治州,芒市,2023,955,17570.5,19
云南省,德宏傣族景颇族自治州,陇川县,2010,118,6607.02562,15
云南省,德宏傣族景颇族自治州,陇川县,2011,139,14428.655599999998,18
云南省,德宏傣族景颇族自治州,陇川县,2012,135,7707.6872,15
云南省,德宏傣族景颇族自治州,陇川县,2013,156,9562.3969,23
云南省,德宏傣族景颇族自治州,陇川县,2014,150,30396.85858,26
云南省,德宏傣族景颇族自治州,陇川县,2015,231,17785.6699,34
云南省,德宏傣族景颇族自治州,陇川县,2016,346,21891.5437,61
云南省,德宏傣族景颇族自治州,陇川县,2017,500,26458.57865,124
云南省,德宏傣族景颇族自治州,陇川县,2018,347,9202.255500000001,31
云南省,德宏傣族景颇族自治州,陇川县,2019,381,8963.0501,51
云南省,德宏傣族景颇族自治州,陇川县,2020,433,19709.66,30
云南省,德宏傣族景颇族自治州,陇川县,2021,435,21454.235,30
云南省,德宏傣族景颇族自治州,陇川县,2022,887,14764.02,31
云南省,德宏傣族景颇族自治州,陇川县,2023,915,19453.0,5
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2010,156,8880.62137,24
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2011,187,8068.751552,37
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2012,249,9826.58945,83
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2013,257,12687.00712,105
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2014,339,17812.0845,131
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2015,363,21444.31343,85
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2016,479,22134.30013,88
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2017,399,26551.856209999998,90
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2018,345,24221.94715,155
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2019,476,29834.434,146
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2020,970,16253.559000000001,94
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2021,768,16114.32,48
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2022,590,42846.7,25
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,2023,437,5282.0,13
云南省,怒江傈僳族自治州,泸水市,2010,165,11906.90356,40
云南省,怒江傈僳族自治州,泸水市,2011,153,6722.83755,45
云南省,怒江傈僳族自治州,泸水市,2012,225,13218.27401,56
云南省,怒江傈僳族自治州,泸水市,2013,223,17150.3011,54
云南省,怒江傈僳族自治州,泸水市,2014,250,24490.40083,86
云南省,怒江傈僳族自治州,泸水市,2015,331,53580.084500000004,97
云南省,怒江傈僳族自治州,泸水市,2016,378,37475.3539,67
云南省,怒江傈僳族自治州,泸水市,2017,465,38009.990898000004,78
云南省,怒江傈僳族自治州,泸水市,2018,409,48015.5571,115
