province_std,county_std,town_std,镇代码,区县代码,省,区县名称,镇
天津,河西区,陈塘庄街道,120103010,120103,天津市,河西区,陈塘庄街道
天津,河西区,柳林街道,120103011,120103,天津市,河西区,柳林街道
天津,河西区,东海街道,120103012,120103,天津市,河西区,东海街道
天津,河西区,梅江街道,120103013,120103,天津市,河西区,梅江街道
天津,河西区,太湖路街道,120103014,120103,天津市,河西区,太湖路街道
天津,南开区,长虹街道,120104001,120104,天津市,南开区,长虹街道
天津,南开区,鼓楼街道,120104002,120104,天津市,南开区,鼓楼街道
天津,南开区,兴南街道,120104003,120104,天津市,南开区,兴南街道
天津,南开区,广开街道,120104004,120104,天津市,南开区,广开街道
天津,南开区,万兴街道,120104005,120104,天津市,南开区,万兴街道
天津,南开区,学府街道,120104006,120104,天津市,南开区,学府街道
天津,南开区,向阳路街道,120104007,120104,天津市,南开区,向阳路街道
天津,南开区,嘉陵道街道,120104008,120104,天津市,南开区,嘉陵道街道
天津,南开区,王顶堤街道,120104009,120104,天津市,南开区,王顶堤街道
天津,南开区,水上公园街道,120104010,120104,天津市,南开区,水上公园街道
天津,南开区,体育中心街道,120104011,120104,天津市,南开区,体育中心街道
天津,南开区,华苑街道,120104012,120104,天津市,南开区,华苑街道
天津,河北区,光复道街道,120105001,120105,天津市,河北区,光复道街道
天津,河北区,望海楼街道,120105002,120105,天津市,河北区,望海楼街道
天津,河北区,鸿顺里街道,120105003,120105,天津市,河北区,鸿顺里街道
天津,河北区,新开河街道,120105004,120105,天津市,河北区,新开河街道
天津,河北区,铁东路街道,120105005,120105,天津市,河北区,铁东路街道
天津,河北区,建昌道街道,120105006,120105,天津市,河北区,建昌道街道
天津,河北区,宁园街道,120105007,120105,天津市,河北区,宁园街道
天津,河北区,王串场街道,120105008,120105,天津市,河北区,王串场街道
天津,河北区,江都路街道,120105009,120105,天津市,河北区,江都路街道
天津,河北区,月牙河街道,120105010,120105,天津市,河北区,月牙河街道
天津,红桥区,西于庄街道,120106001,120106,天津市,红桥区,西于庄街道
天津,红桥区,咸阳北路街道,120106003,120106,天津市,红桥区,咸阳北路街道
天津,红桥区,丁字沽街道,120106004,120106,天津市,红桥区,丁字沽街道
天津,红桥区,西沽街道,120106005,120106,天津市,红桥区,西沽街道
天津,红桥区,三条石街道,120106006,120106,天津市,红桥区,三条石街道
天津,红桥区,邵公庄街道,120106008,120106,天津市,红桥区,邵公庄街道
天津,红桥区,芥园街道,120106009,120106,天津市,红桥区,芥园街道
天津,红桥区,铃铛阁街道,120106010,120106,天津市,红桥区,铃铛阁街道
天津,红桥区,和苑街道,120106012,120106,天津市,红桥区,和苑街道
天津,东丽区,张贵庄街道,120110001,120110,天津市,东丽区,张贵庄街道
天津,东丽区,丰年村街道,120110002,120110,天津市,东丽区,丰年村街道
天津,东丽区,万新街道,120110003,120110,天津市,东丽区,万新街道
天津,东丽区,无瑕街道,120110004,120110,天津市,东丽区,无瑕街道
天津,东丽区,新立街道,120110005,120110,天津市,东丽区,新立街道
天津,东丽区,华明街道,120110006,120110,天津市,东丽区,华明街道
天津,东丽区,金钟街道,120110007,120110,天津市,东丽区,金钟街道
天津,东丽区,军粮城街道,120110008,120110,天津市,东丽区,军粮城街道
天津,东丽区,金桥街道,120110009,120110,天津市,东丽区,金桥街道
天津,东丽区,华新街道,120110010,120110,天津市,东丽区,华新街道
天津,东丽区,东丽湖街道,120110011,120110,天津市,东丽区,东丽湖街道
天津,东丽区,天津经济技术开发区西区,120110400,120110,天津市,东丽区,天津经济技术开发区西区
天津,东丽区,天津航空物流区,120110401,120110,天津市,东丽区,天津航空物流区
天津,东丽区,天津空港经济区,120110402,120110,天津市,东丽区,天津空港经济区
天津,东丽区,东丽区经济技术开发区,120110403,120110,天津市,东丽区,东丽区经济技术开发区
天津,东丽区,综合保税区,120110405,120110,天津市,东丽区,综合保税区
天津,东丽区,航空新城,120110406,120110,天津市,东丽区,航空新城
天津,东丽区,天津市东丽区临空经济区,120110407,120110,天津市,东丽区,天津市东丽区临空经济区
天津,东丽区,华明高新技术产业区服务中心,120110408,120110,天津市,东丽区,华明高新技术产业区服务中心
天津,西青区,西营门街道,120111001,120111,天津市,西青区,西营门街道
天津,西青区,李七庄街道,120111002,120111,天津市,西青区,李七庄街道
天津,西青区,赤龙南街道,120111003,120111,天津市,西青区,赤龙南街道
天津,西青区,赤龙北街道,120111004,120111,天津市,西青区,赤龙北街道
天津,西青区,津门湖街道,120111005,120111,天津市,西青区,津门湖街道
天津,西青区,中北镇,120111100,120111,天津市,西青区,中北镇
天津,西青区,杨柳青镇,120111101,120111,天津市,西青区,杨柳青镇
天津,西青区,辛口镇,120111102,120111,天津市,西青区,辛口镇
天津,西青区,张家窝镇,120111103,120111,天津市,西青区,张家窝镇
天津,西青区,精武镇,120111104,120111,天津市,西青区,精武镇
天津,西青区,大寺镇,120111105,120111,天津市,西青区,大寺镇
天津,西青区,王稳庄镇,120111106,120111,天津市,西青区,王稳庄镇
天津,西青区,天津经济技术开发区微电子小区,120111400,120111,天津市,西青区,天津经济技术开发区微电子小区
天津,西青区,新技术产业园区,120111401,120111,天津市,西青区,新技术产业园区
天津,西青区,西青区开发区,120111450,120111,天津市,西青区,西青区开发区
天津,津南区,双新街道,120112001,120112,天津市,津南区,双新街道
天津,津南区,双林街道,120112002,120112,天津市,津南区,双林街道
天津,津南区,海棠街道,120112003,120112,天津市,津南区,海棠街道
天津,津南区,咸水沽镇,120112100,120112,天津市,津南区,咸水沽镇
天津,津南区,葛沽镇,120112101,120112,天津市,津南区,葛沽镇
天津,津南区,小站镇,120112102,120112,天津市,津南区,小站镇
天津,津南区,双港镇,120112103,120112,天津市,津南区,双港镇
天津,津南区,辛庄镇,120112104,120112,天津市,津南区,辛庄镇
天津,津南区,双桥河镇,120112106,120112,天津市,津南区,双桥河镇
天津,津南区,八里台镇,120112107,120112,天津市,津南区,八里台镇
天津,津南区,北闸口镇,120112108,120112,天津市,津南区,北闸口镇
天津,津南区,长青地区,120112403,120112,天津市,津南区,长青地区
天津,津南区,津南开发区东区,120112404,120112,天津市,津南区,津南开发区东区
天津,津南区,津南开发区西区,120112405,120112,天津市,津南区,津南开发区西区
天津,津南区,津南国家农业园区,120112501,120112,天津市,津南区,津南国家农业园区
天津,北辰区,果园新村街道,120113001,120113,天津市,北辰区,果园新村街道
天津,北辰区,集贤里街道,120113002,120113,天津市,北辰区,集贤里街道
天津,北辰区,普东街道,120113003,120113,天津市,北辰区,普东街道
天津,北辰区,瑞景街道,120113004,120113,天津市,北辰区,瑞景街道
天津,北辰区,佳荣里街道,120113005,120113,天津市,北辰区,佳荣里街道
天津,北辰区,青源街道,120113006,120113,天津市,北辰区,青源街道
天津,北辰区,广源街道,120113007,120113,天津市,北辰区,广源街道
天津,北辰区,双环邨街道,120113008,120113,天津市,北辰区,双环邨街道
天津,北辰区,天穆镇,120113100,120113,天津市,北辰区,天穆镇
天津,北辰区,北仓镇,120113101,120113,天津市,北辰区,北仓镇
天津,北辰区,双街镇,120113102,120113,天津市,北辰区,双街镇
天津,北辰区,双口镇,120113103,120113,天津市,北辰区,双口镇
天津,北辰区,青光镇,120113104,120113,天津市,北辰区,青光镇
天津,北辰区,宜兴埠镇,120113106,120113,天津市,北辰区,宜兴埠镇
天津,北辰区,小淀镇,120113107,120113,天津市,北辰区,小淀镇
天津,北辰区,大张庄镇,120113108,120113,天津市,北辰区,大张庄镇
天津,北辰区,西堤头镇,120113111,120113,天津市,北辰区,西堤头镇
天津,北辰区,科技园区北区,120113400,120113,天津市,北辰区,科技园区北区
天津,北辰区,科技园区南区,120113401,120113,天津市,北辰区,科技园区南区
天津,北辰区,天津医药医疗器械工业园,120113402,120113,天津市,北辰区,天津医药医疗器械工业园
天津,北辰区,天津陆路港物流装备产业园,120113403,120113,天津市,北辰区,天津陆路港物流装备产业园
天津,北辰区,天津风电产业园,120113404,120113,天津市,北辰区,天津风电产业园
天津,北辰区,红旗农场,120113500,120113,天津市,北辰区,红旗农场
天津,北辰区,曙光农场,120113501,120113,天津市,北辰区,曙光农场
天津,武清区,杨村街道,120114001,120114,天津市,武清区,杨村街道
天津,武清区,下朱庄街道,120114002,120114,天津市,武清区,下朱庄街道
天津,武清区,东蒲洼街道,120114003,120114,天津市,武清区,东蒲洼街道
天津,武清区,黄庄街道,120114004,120114,天津市,武清区,黄庄街道
天津,武清区,徐官屯街道,120114005,120114,天津市,武清区,徐官屯街道
天津,武清区,运河西街道,120114006,120114,天津市,武清区,运河西街道
天津,武清区,梅厂镇,120114101,120114,天津市,武清区,梅厂镇
天津,武清区,大碱厂镇,120114102,120114,天津市,武清区,大碱厂镇
天津,武清区,崔黄口镇,120114103,120114,天津市,武清区,崔黄口镇
天津,武清区,大良镇,120114104,120114,天津市,武清区,大良镇
天津,武清区,下伍旗镇,120114105,120114,天津市,武清区,下伍旗镇
天津,武清区,南蔡村镇,120114106,120114,天津市,武清区,南蔡村镇
天津,武清区,大孟庄镇,120114107,120114,天津市,武清区,大孟庄镇
天津,武清区,泗村店镇,120114108,120114,天津市,武清区,泗村店镇
天津,武清区,河西务镇,120114109,120114,天津市,武清区,河西务镇
天津,武清区,城关镇,120114110,120114,天津市,武清区,城关镇
天津,武清区,东马圈镇,120114111,120114,天津市,武清区,东马圈镇
天津,武清区,黄花店镇,120114112,120114,天津市,武清区,黄花店镇
天津,武清区,石各庄镇,120114113,120114,天津市,武清区,石各庄镇
天津,武清区,王庆坨镇,120114114,120114,天津市,武清区,王庆坨镇
天津,武清区,汊沽港镇,120114115,120114,天津市,武清区,汊沽港镇
天津,武清区,河北屯镇,120114116,120114,天津市,武清区,河北屯镇
天津,武清区,上马台镇,120114117,120114,天津市,武清区,上马台镇
天津,武清区,大王古庄镇,120114118,120114,天津市,武清区,大王古庄镇
天津,武清区,陈咀镇,120114119,120114,天津市,武清区,陈咀镇
天津,武清区,豆张庄镇,120114120,120114,天津市,武清区,豆张庄镇
天津,武清区,曹子里镇,120114121,120114,天津市,武清区,曹子里镇
天津,武清区,大黄堡镇,120114122,120114,天津市,武清区,大黄堡镇
天津,武清区,高村镇,120114123,120114,天津市,武清区,高村镇
天津,武清区,白古屯镇,120114124,120114,天津市,武清区,白古屯镇
天津,武清区,天津经济技术开发区逸仙科学工业园,120114400,120114,天津市,武清区,天津经济技术开发区逸仙科学工业园
天津,武清区,武清经济技术开发区,120114401,120114,天津市,武清区,武清经济技术开发区
天津,武清区,天津京滨工业园,120114403,120114,天津市,武清区,天津京滨工业园
天津,武清区,天津京津电子商务产业园,120114404,120114,天津市,武清区,天津京津电子商务产业园
天津,武清区,天津武清汽车产业园,120114405,120114,天津市,武清区,天津武清汽车产业园
天津,武清区,天津京津科技谷,120114406,120114,天津市,武清区,天津京津科技谷
天津,武清区,京津高村科技创新园,120114407,120114,天津市,武清区,京津高村科技创新园
天津,宝坻区,海滨街道,120115001,120115,天津市,宝坻区,海滨街道
天津,宝坻区,宝平街道,120115002,120115,天津市,宝坻区,宝平街道
天津,宝坻区,钰华街道,120115003,120115,天津市,宝坻区,钰华街道
天津,宝坻区,周良街道,120115006,120115,天津市,宝坻区,周良街道
天津,宝坻区,潮阳街道,120115007,120115,天津市,宝坻区,潮阳街道
天津,宝坻区,朝霞街道,120115008,120115,天津市,宝坻区,朝霞街道
天津,宝坻区,大口屯镇,120115101,120115,天津市,宝坻区,大口屯镇
天津,宝坻区,王卜庄镇,120115103,120115,天津市,宝坻区,王卜庄镇
天津,宝坻区,方家庄镇,120115104,120115,天津市,宝坻区,方家庄镇
天津,宝坻区,林亭口镇,120115105,120115,天津市,宝坻区,林亭口镇
天津,宝坻区,八门城镇,120115106,120115,天津市,宝坻区,八门城镇
天津,宝坻区,大钟庄镇,120115107,120115,天津市,宝坻区,大钟庄镇
天津,宝坻区,新安镇,120115108,120115,天津市,宝坻区,新安镇
天津,宝坻区,霍各庄镇,120115111,120115,天津市,宝坻区,霍各庄镇
天津,宝坻区,新开口镇,120115113,120115,天津市,宝坻区,新开口镇
天津,宝坻区,大唐庄镇,120115115,120115,天津市,宝坻区,大唐庄镇
天津,宝坻区,牛道口镇,120115119,120115,天津市,宝坻区,牛道口镇
