construction,depth,commodity,year,kg_per_capita,note
annual_growth_path_linear,0.0,CATM,2023,6.56657,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2037,144.109,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2038,144.798,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2038,145.636,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2038,144.798,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2039,145.497,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2039,146.294,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2039,145.497,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2040,146.199,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2040,146.956,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2040,146.199,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2041,146.906,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2041,147.62,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2041,146.906,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2042,147.613,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2042,148.287,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2042,147.613,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2043,148.327,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2043,148.957,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2043,148.327,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2044,149.057,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2044,149.63,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2044,149.057,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2045,149.792,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2045,150.307,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2045,149.792,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2046,150.545,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2046,150.986,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2046,150.545,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2047,151.312,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2047,151.668,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2047,151.312,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2048,152.102,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2048,152.354,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2048,152.102,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2049,152.908,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2049,153.042,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2049,152.908,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,VEGT,2050,153.734,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,VEGT,2050,153.734,Target-path diagnostic; model not solved here.
log_level_path,0.0,VEGT,2050,153.734,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2023,136.111,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2023,136.111,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2023,136.111,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2024,136.706,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2024,136.829,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2024,136.705,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2025,137.267,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2025,137.551,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2025,137.266,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2026,137.857,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2026,138.277,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2026,137.854,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2027,138.473,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2027,139.007,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2027,138.47,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2028,139.113,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2028,139.74,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2028,139.107,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2029,139.777,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2029,140.478,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2029,139.769,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2030,140.467,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2030,141.219,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2030,140.457,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2031,141.179,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2031,141.964,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2031,141.167,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2032,141.909,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2032,142.713,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2032,141.894,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2033,142.665,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2033,143.466,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2033,142.646,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2034,143.444,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2034,144.223,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2034,143.423,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2035,144.241,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2035,144.984,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2035,144.217,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2036,145.046,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2036,145.749,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2036,145.019,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2037,145.843,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2037,146.518,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2037,145.812,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2038,146.641,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2038,147.291,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2038,146.607,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2039,147.449,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2039,148.069,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2039,147.411,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2040,148.262,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2040,148.85,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2040,148.219,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2041,149.08,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2041,149.635,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2041,149.034,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2042,149.901,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2042,150.425,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2042,149.849,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2043,150.729,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2043,151.219,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2043,150.673,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2044,151.571,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2044,152.017,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2044,151.51,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2045,152.419,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2045,152.819,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2045,152.353,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2046,153.283,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2046,153.625,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2046,153.211,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2047,154.16,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2047,154.436,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2047,154.082,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2048,155.056,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2048,155.251,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2048,154.973,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2049,155.966,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2049,156.07,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2049,155.878,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,VEGT,2050,156.894,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,VEGT,2050,156.894,Target-path diagnostic; model not solved here.
log_level_path,0.25,VEGT,2050,156.801,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2023,136.111,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2023,136.111,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2023,136.111,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2024,136.846,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2024,136.93,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2024,136.846,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2025,137.562,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2025,137.755,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2025,137.56,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2026,138.298,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2026,138.584,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2026,138.295,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2027,139.055,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2027,139.418,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2027,139.051,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2028,139.831,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2028,140.257,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2028,139.823,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2029,140.625,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2029,141.101,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2029,140.615,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2030,141.439,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2030,141.951,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2030,141.426,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2031,142.27,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2031,142.805,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2031,142.254,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2032,143.117,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2032,143.665,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2032,143.096,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2033,143.982,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2033,144.529,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2033,143.958,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2034,144.867,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2034,145.399,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2034,144.839,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2035,145.766,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2035,146.275,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2035,145.734,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2036,146.672,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2036,147.155,Target-path diagnostic; model not solved here.
log_level_path,0.5,VEGT,2036,146.636,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,VEGT,2037,147.576,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,VEGT,2037,148.041,Target-path diagnostic; model not solved here.
