obs_id,province,provincechn,year,population_10k,group,group_label,x,p,m
12_2024,12,天津,2024,1364,vegfruit,Vegetables and fruits,0.06349289163345204,7703.765064639447,30907.670261456482
12_2024,12,天津,2024,1364,pork,Pork,0.08716440478512331,3176.880911656847,30907.670261456482
12_2024,12,天津,2024,1364,meatother,Non-pork meat/aquatic,0.04242390587841097,9742.50444251705,30907.670261456482
12_2024,12,天津,2024,1364,dairyegg,Dairy and eggs,0.046558094745205475,2404.720173023191,30907.670261456482
12_2024,12,天津,2024,1364,nonfood,Other/non-covered residual,286.6563332194998,100.8780818695841,30907.670261456482
13_2024,13,河北,2024,7378,grain,Staples,0.45311245893605023,770.9615819896227,20999.33089393825
13_2024,13,河北,2024,7378,oil,Oils and fats,0.0990151610671233,5239.301604466757,20999.33089393825
13_2024,13,河北,2024,7378,vegfruit,Vegetables and fruits,0.06833094566758904,7362.761436617012,20999.33089393825
13_2024,13,河北,2024,7378,pork,Pork,0.09849510336772603,2439.2074396567787,20999.33089393825
13_2024,13,河北,2024,7378,meatother,Non-pork meat/aquatic,0.035801112193753426,9319.369198832283,20999.33089393825
13_2024,13,河北,2024,7378,dairyegg,Dairy and eggs,0.04772109018038356,2379.5029355209354,20999.33089393825
13_2024,13,河北,2024,7378,nonfood,Other/non-covered residual,188.42556320437117,100.52074296289908,20999.33089393825
14_2024,14,山西,2024,3446,grain,Staples,0.3591316752639065,776.5292311570591,18581.86979434987
14_2024,14,山西,2024,3446,oil,Oils and fats,0.11788066845616438,5342.7451462810595,18581.86979434987
14_2024,14,山西,2024,3446,vegfruit,Vegetables and fruits,0.052062532060876715,7317.0366306703345,18581.86979434987
14_2024,14,山西,2024,3446,pork,Pork,0.06558426645583562,2021.8801131656355,18581.86979434987
14_2024,14,山西,2024,3446,meatother,Non-pork meat/aquatic,0.016917075103054798,9631.628849043405,18581.86979434987
14_2024,14,山西,2024,3446,dairyegg,Dairy and eggs,0.040034207814246575,2541.058239151708,18581.86979434987
14_2024,14,山西,2024,3446,nonfood,Other/non-covered residual,167.93172003412414,100.60619850453858,18581.86979434987
15_2024,15,内蒙古,2024,2388,grain,Staples,0.5068256437591286,774.4178407850213,24780.760124593748
15_2024,15,内蒙古,2024,2388,oil,Oils and fats,0.08592061940136986,5164.737334356389,24780.760124593748
15_2024,15,内蒙古,2024,2388,vegfruit,Vegetables and fruits,0.06791662123938355,9292.060472134774,24780.760124593748
15_2024,15,内蒙古,2024,2388,pork,Pork,0.12823640331756167,2341.5795297322506,24780.760124593748
15_2024,15,内蒙古,2024,2388,meatother,Non-pork meat/aquatic,0.058710422488863004,10950.840851684865,24780.760124593748
15_2024,15,内蒙古,2024,2388,dairyegg,Dairy and eggs,0.05305726505852055,3162.118825989527,24780.760124593748
15_2024,15,内蒙古,2024,2388,nonfood,Other/non-covered residual,219.90146819113414,100.96542373007716,24780.760124593748
21_2024,21,辽宁,2024,4155,grain,Staples,0.4443252188782212,756.348230561105,22626.632364068395
21_2024,21,辽宁,2024,4155,oil,Oils and fats,0.1333008492780822,5537.172263713065,22626.632364068395
21_2024,21,辽宁,2024,4155,vegfruit,Vegetables and fruits,0.06627846126663013,7485.078350441453,22626.632364068395
21_2024,21,辽宁,2024,4155,pork,Pork,0.13603709159506852,2033.6583057194584,22626.632364068395
21_2024,21,辽宁,2024,4155,meatother,Non-pork meat/aquatic,0.04492713295753424,10066.972601621746,22626.632364068395
21_2024,21,辽宁,2024,4155,dairyegg,Dairy and eggs,0.04624021378268493,2517.4956164832106,22626.632364068395
21_2024,21,辽宁,2024,4155,nonfood,Other/non-covered residual,200.93534118721868,100.58467414152462,22626.632364068395
22_2024,22,吉林,2024,2317,grain,Staples,0.4437305566389035,794.649078401959,20285.933713068876
22_2024,22,吉林,2024,2317,oil,Oils and fats,0.147768156530137,5349.686044789772,20285.933713068876
22_2024,22,吉林,2024,2317,vegfruit,Vegetables and fruits,0.05229812171941095,8437.25443427892,20285.933713068876
22_2024,22,吉林,2024,2317,pork,Pork,0.11184221813054798,2702.8644742997844,20285.933713068876
22_2024,22,吉林,2024,2317,meatother,Non-pork meat/aquatic,0.03266714975576713,9813.39358304061,20285.933713068876
22_2024,22,吉林,2024,2317,dairyegg,Dairy and eggs,0.035764011868821916,2415.561978946362,20285.933713068876
22_2024,22,吉林,2024,2317,nonfood,Other/non-covered residual,179.44913296217442,100.26405472545838,20285.933713068876
23_2024,23,黑龙江,2024,3029,grain,Staples,0.41407151182907176,846.7058884190996,20433.845514403416
23_2024,23,黑龙江,2024,3029,oil,Oils and fats,0.17967560207671235,5618.32023575105,20433.845514403416
23_2024,23,黑龙江,2024,3029,vegfruit,Vegetables and fruits,0.060853450212643836,8080.3101541292035,20433.845514403416
23_2024,23,黑龙江,2024,3029,pork,Pork,0.11355316311180824,2060.8734789821738,20433.845514403416
23_2024,23,黑龙江,2024,3029,meatother,Non-pork meat/aquatic,0.037492969839369866,10364.570258775846,20433.845514403416
23_2024,23,黑龙江,2024,3029,dairyegg,Dairy and eggs,0.03912101219452055,2381.1412056011022,20433.845514403416
23_2024,23,黑龙江,2024,3029,nonfood,Other/non-covered residual,176.51012753653436,101.21962562269755,20433.845514403416
31_2024,31,上海,2024,2480,grain,Staples,0.28771368165281336,994.084953846386,45592.93792804957
31_2024,31,上海,2024,2480,oil,Oils and fats,0.10048384707534247,3957.4753664434734,45592.93792804957
31_2024,31,上海,2024,2480,vegfruit,Vegetables and fruits,0.05335260075582192,8512.610726655923,45592.93792804957
31_2024,31,上海,2024,2480,pork,Pork,0.11721694362830139,2570.3399500270434,45592.93792804957
31_2024,31,上海,2024,2480,meatother,Non-pork meat/aquatic,0.061518429975136985,12294.9411754335,45592.93792804957
31_2024,31,上海,2024,2480,dairyegg,Dairy and eggs,0.04202585647473972,3145.7099406702564,45592.93792804957
31_2024,31,上海,2024,2480,nonfood,Other/non-covered residual,431.60734702974304,100.2421299998193,45592.93792804957
32_2024,32,江苏,2024,8526,grain,Staples,0.40374210040235553,960.3140606679726,31530.784497835535
32_2024,32,江苏,2024,8526,oil,Oils and fats,0.10137404229041096,5020.914118353098,31530.784497835535
32_2024,32,江苏,2024,8526,vegfruit,Vegetables and fruits,0.06481814634553423,7282.9952752477475,31530.784497835535
32_2024,32,江苏,2024,8526,pork,Pork,0.1491938371822192,2165.98859575824,31530.784497835535
32_2024,32,江苏,2024,8526,meatother,Non-pork meat/aquatic,0.06955298806461643,8987.947761342579,31530.784497835535
32_2024,32,江苏,2024,8526,dairyegg,Dairy and eggs,0.04396206049687671,2657.883623073867,31530.784497835535
32_2024,32,江苏,2024,8526,nonfood,Other/non-covered residual,289.1838481247714,100.61719574922701,31530.784497835535
33_2024,33,浙江,2024,6670,grain,Staples,0.3950920222002239,865.588614303338,38474.15149952132
33_2024,33,浙江,2024,6670,oil,Oils and fats,0.12380825000958905,4917.531787230851,38474.15149952132
33_2024,33,浙江,2024,6670,vegfruit,Vegetables and fruits,0.06193253474312328,10594.789867238054,38474.15149952132
33_2024,33,浙江,2024,6670,pork,Pork,0.15636910589704112,2440.313161399533,38474.15149952132
33_2024,33,浙江,2024,6670,meatother,Non-pork meat/aquatic,0.0724943766750411,10820.09838089031,38474.15149952132
33_2024,33,浙江,2024,6670,dairyegg,Dairy and eggs,0.034919707186630136,2973.0428964887446,38474.15149952132
33_2024,33,浙江,2024,6670,nonfood,Other/non-covered residual,354.7721735738181,100.33866840845327,38474.15149952132
34_2024,34,安徽,2024,6123,grain,Staples,0.41311894700489754,792.3429576651689,21656.11050889951
34_2024,34,安徽,2024,6123,oil,Oils and fats,0.11351882644520549,4889.671286041228,21656.11050889951
34_2024,34,安徽,2024,6123,vegfruit,Vegetables and fruits,0.06705002653391781,7852.677053983689,21656.11050889951
34_2024,34,安徽,2024,6123,pork,Pork,0.15239541633115072,2101.28273065069,21656.11050889951
34_2024,34,安徽,2024,6123,meatother,Non-pork meat/aquatic,0.06143003777130138,8472.906960133301,21656.11050889951
34_2024,34,安徽,2024,6123,dairyegg,Dairy and eggs,0.038679322800328764,2662.460910769473,21656.11050889951
34_2024,34,安徽,2024,6123,nonfood,Other/non-covered residual,191.7834586855615,100.65251594567107,21656.11050889951
35_2024,35,福建,2024,4193,grain,Staples,0.35990261333682877,997.7961746038785,30191.450286566876
35_2024,35,福建,2024,4193,oil,Oils and fats,0.13642177317534246,5289.998337358092,30191.450286566876
35_2024,35,福建,2024,4193,vegfruit,Vegetables and fruits,0.050804656650863006,9196.121150621306,30191.450286566876
35_2024,35,福建,2024,4193,pork,Pork,0.16888582882454797,1998.219020330887,30191.450286566876
35_2024,35,福建,2024,4193,meatother,Non-pork meat/aquatic,0.0687209903859452,10300.097883958557,30191.450286566876
35_2024,35,福建,2024,4193,dairyegg,Dairy and eggs,0.033340713368109585,2799.0100962107495,30191.450286566876
35_2024,35,福建,2024,4193,nonfood,Other/non-covered residual,274.4181961487439,100.22964837789134,30191.450286566876
36_2024,36,江西,2024,4502,grain,Staples,0.44037024801155983,971.6619846196095,21144.93314626953
36_2024,36,江西,2024,4502,oil,Oils and fats,0.15706238724246577,4229.48002873635,21144.93314626953
36_2024,36,江西,2024,4502,vegfruit,Vegetables and fruits,0.06462062604423288,8511.04513684955,21144.93314626953
36_2024,36,江西,2024,4502,pork,Pork,0.18418968805783567,2091.1196708926777,21144.93314626953
36_2024,36,江西,2024,4502,meatother,Non-pork meat/aquatic,0.058762976426164376,8974.268828197759,21144.93314626953
36_2024,36,江西,2024,4502,dairyegg,Dairy and eggs,0.027745388994082194,2836.095739552722,21144.93314626953
36_2024,36,江西,2024,4502,nonfood,Other/non-covered residual,183.42791267377808,100.92005379745446,21144.93314626953
37_2024,37,山东,2024,10080,grain,Staples,0.30382543922568933,759.3013628792141,22011.01467805364
37_2024,37,山东,2024,10080,oil,Oils and fats,0.09355362122465753,4589.065863129234,22011.01467805364
37_2024,37,山东,2024,10080,vegfruit,Vegetables and fruits,0.06876217847652055,7771.225748916664,22011.01467805364
37_2024,37,山东,2024,10080,pork,Pork,0.11150312303638357,2469.80630767364,22011.01467805364
37_2024,37,山东,2024,10080,meatother,Non-pork meat/aquatic,0.04185522690569863,9117.35578142848,22011.01467805364
37_2024,37,山东,2024,10080,dairyegg,Dairy and eggs,0.05688687741128766,2302.1308366324274,22011.01467805364
37_2024,37,山东,2024,10080,nonfood,Other/non-covered residual,199.33330559803886,100.4782831455047,22011.01467805364
41_2024,41,河南,2024,9785,grain,Staples,0.4364357674692003,760.1490845578372,19087.425609024463
41_2024,41,河南,2024,9785,oil,Oils and fats,0.09088621322054793,5373.853993345354,19087.425609024463
41_2024,41,河南,2024,9785,vegfruit,Vegetables and fruits,0.0641314486909178,6382.07686346797,19087.425609024463
41_2024,41,河南,2024,9785,pork,Pork,0.10936774123323288,2389.4899405219007,19087.425609024463
41_2024,41,河南,2024,9785,meatother,Non-pork meat/aquatic,0.037103702960410954,8435.763763260677,19087.425609024463
41_2024,41,河南,2024,9785,dairyegg,Dairy and eggs,0.05189257260339726,2288.576087624216,19087.425609024463
41_2024,41,河南,2024,9785,nonfood,Other/non-covered residual,170.10989035563435,100.9046385137687,19087.425609024463
42_2024,42,湖北,2024,5834,grain,Staples,0.30527685718613107,849.27641151658,24102.198093258143
42_2024,42,湖北,2024,5834,oil,Oils and fats,0.15848383970958904,4816.310972461938,24102.198093258143
42_2024,42,湖北,2024,5834,vegfruit,Vegetables and fruits,0.052705705944534234,8051.672830337416,24102.198093258143
42_2024,42,湖北,2024,5834,pork,Pork,0.13041376083887674,2093.670674765764,24102.198093258143
42_2024,42,湖北,2024,5834,meatother,Non-pork meat/aquatic,0.04101884621660275,9050.248840165987,24102.198093258143
42_2024,42,湖北,2024,5834,dairyegg,Dairy and eggs,0.02273428267265753,2848.4367324985587,24102.198093258143
42_2024,42,湖北,2024,5834,nonfood,Other/non-covered residual,218.31521688481612,100.5254055031609,24102.198093258143
43_2024,43,湖南,2024,6539,grain,Staples,0.42613152380686753,855.0278674490887,23304.17434596482
43_2024,43,湖南,2024,6539,oil,Oils and fats,0.1495644721150685,4515.003482331283,23304.17434596482
43_2024,43,湖南,2024,6539,vegfruit,Vegetables and fruits,0.05559706330463013,8991.551732488722,23304.17434596482
43_2024,43,湖南,2024,6539,pork,Pork,0.1806892869296713,2830.368703860318,23304.17434596482
43_2024,43,湖南,2024,6539,meatother,Non-pork meat/aquatic,0.04946349883526027,9018.327061655476,23304.17434596482
43_2024,43,湖南,2024,6539,dairyegg,Dairy and eggs,0.02569859337347945,2860.7618851881357,23304.17434596482
43_2024,43,湖南,2024,6539,nonfood,Other/non-covered residual,206.21754786848123,100.54245809594948,23304.17434596482
44_2024,44,广东,2024,12780,grain,Staples,0.32550401474741225,940.0078831193699,30772.49986464585
44_2024,44,广东,2024,12780,oil,Oils and fats,0.12333629640821919,4739.1461361906295,30772.49986464585
44_2024,44,广东,2024,12780,vegfruit,Vegetables and fruits,0.05141575737809589,10551.798349632258,30772.49986464585
44_2024,44,广东,2024,12780,pork,Pork,0.19363760970213703,2238.1980704315156,30772.49986464585
44_2024,44,广东,2024,12780,meatother,Non-pork meat/aquatic,0.0848256115799863,11764.767452942779,30772.49986464585
44_2024,44,广东,2024,12780,dairyegg,Dairy and eggs,0.024833281736657532,3227.249878745169,30772.49986464585
44_2024,44,广东,2024,12780,nonfood,Other/non-covered residual,277.73955099711964,100.19455228578,30772.49986464585
45_2024,45,广西,2024,5013,grain,Staples,0.3650214149422995,836.9601801746005,18232.64250810092
45_2024,45,广西,2024,5013,oil,Oils and fats,0.10917415354931505,5211.784417696979,18232.64250810092
45_2024,45,广西,2024,5013,vegfruit,Vegetables and fruits,0.04452194096630137,8030.549092799691,18232.64250810092
45_2024,45,广西,2024,5013,pork,Pork,0.17118255998909596,2020.9030588063486,18232.64250810092
45_2024,45,广西,2024,5013,meatother,Non-pork meat/aquatic,0.06071469957210959,9480.444332287027,18232.64250810092
45_2024,45,广西,2024,5013,dairyegg,Dairy and eggs,0.016345576413260274,2949.658218214139,18232.64250810092
45_2024,45,广西,2024,5013,nonfood,Other/non-covered residual,158.89640118038776,100.88867125079787,18232.64250810092
46_2024,46,海南,2024,1048,grain,Staples,0.30800720289388356,968.1894747472402,22130.062422457435
46_2024,46,海南,2024,1048,oil,Oils and fats,0.1255496835452055,5072.397767300478,22130.062422457435
46_2024,46,海南,2024,1048,vegfruit,Vegetables and fruits,0.047916859558041085,8980.730645063542,22130.062422457435
46_2024,46,海南,2024,1048,pork,Pork,0.18651916662953427,2752.679652497635,22130.062422457435
46_2024,46,海南,2024,1048,meatother,Non-pork meat/aquatic,0.09311908435076713,10308.688127760044,22130.062422457435
46_2024,46,海南,2024,1048,dairyegg,Dairy and eggs,0.01439424676931507,3623.038654162114,22130.062422457435
46_2024,46,海南,2024,1048,nonfood,Other/non-covered residual,190.58205343638883,100.94955098593961,22130.062422457435
50_2024,50,重庆,2024,3190,grain,Staples,0.416045905108555,962.3956431621452,24293.222892877624
50_2024,50,重庆,2024,3190,oil,Oils and fats,0.17388010200821918,5249.576130378579,24293.222892877624
50_2024,50,重庆,2024,3190,vegfruit,Vegetables and fruits,0.06456771939950685,8361.808052633432,24293.222892877624
50_2024,50,重庆,2024,3190,pork,Pork,0.22801189454013704,1864.7981325138567,24293.222892877624
50_2024,50,重庆,2024,3190,meatother,Non-pork meat/aquatic,0.049092905614260274,9470.052729542918,24293.222892877624
50_2024,50,重庆,2024,3190,dairyegg,Dairy and eggs,0.038069038229808214,3284.4115232492154,24293.222892877624
50_2024,50,重庆,2024,3190,nonfood,Other/non-covered residual,212.7547196084578,100.70272240740907,24293.222892877624
51_2024,51,四川,2024,8364,grain,Staples,0.3624815588275576,869.5535134450939,21720.404773199993
51_2024,51,四川,2024,8364,oil,Oils and fats,0.13607991811232875,5395.769516079392,21720.404773199993
51_2024,51,四川,2024,8364,vegfruit,Vegetables and fruits,0.05233046936415067,8631.800872002936,21720.404773199993
51_2024,51,四川,2024,8364,pork,Pork,0.20205046443846578,2184.945474362844,21720.404773199993
51_2024,51,四川,2024,8364,meatother,Non-pork meat/aquatic,0.038177066611780816,10215.467269363457,21720.404773199993
51_2024,51,四川,2024,8364,dairyegg,Dairy and eggs,0.02714561845720548,2957.499119455348,21720.404773199993
51_2024,51,四川,2024,8364,nonfood,Other/non-covered residual,192.60780980134072,100.2425428653216,21720.404773199993
52_2024,52,贵州,2024,3860,grain,Staples,0.3674937234098419,1017.6918767542643,18781.404866516037
52_2024,52,贵州,2024,3860,oil,Oils and fats,0.08985998294383561,5713.0453710825095,18781.404866516037
52_2024,52,贵州,2024,3860,vegfruit,Vegetables and fruits,0.04032681632752055,8633.8654690654,18781.404866516037
52_2024,52,贵州,2024,3860,pork,Pork,0.15579270921797264,2293.4394711421264,18781.404866516037
52_2024,52,贵州,2024,3860,meatother,Non-pork meat/aquatic,0.02097195909509589,9869.300650179526,18781.404866516037
52_2024,52,贵州,2024,3860,dairyegg,Dairy and eggs,0.014736861960657533,3132.351631822311,18781.404866516037
52_2024,52,贵州,2024,3860,nonfood,Other/non-covered residual,168.9090491065664,100.26353449191902,18781.404866516037
53_2024,53,云南,2024,4655,grain,Staples,0.3636220484945597,863.8064506101022,19673.788239413
