diet_pathway,source_scenario,year,world_commodity,source_commodities,baseline_kg_per_capita,pathway_kg_per_capita,preference_multiplier_vs_baseline,mapping_note
MTS,C1,2026,ODA,MILK,36.34660570111934,37.72238151847813,1.0378515625000004,common dairy-food multiplier
MTS,C1,2027,ODA,MILK,36.78983409802401,38.898306555301616,1.0573112792968766,common dairy-food multiplier
MTS,C1,2028,ODA,MILK,37.2307397738459,40.10256512006896,1.0771358657836954,common dairy-food multiplier
MTS,C1,2029,ODA,MILK,37.67563260849735,41.3426834327402,1.0973321632671347,common dairy-food multiplier
MTS,C1,2030,ODA,MILK,38.12050271847346,42.61518222000968,1.1179071413283872,common dairy-food multiplier
MTS,C1,2031,ODA,MILK,38.56987453831741,43.92599202748467,1.1388679002273188,common dairy-food multiplier
MTS,C1,2032,ODA,MILK,39.04444247821292,45.30020838738596,1.1602216733575796,common dairy-food multiplier
MTS,C1,2033,ODA,MILK,39.52715655677596,46.72014366818229,1.1819758297330212,common dairy-food multiplier
MTS,C1,2034,ODA,MILK,40.01881518358706,48.18817113683219,1.2041378765405237,common dairy-food multiplier
MTS,C1,2035,ODA,MILK,40.52128733750941,49.70808970594505,1.2267154617255132,common dairy-food multiplier
MTS,C1,2036,ODA,MILK,41.00623388512871,51.24616203028408,1.249716376632895,common dairy-food multiplier
MTS,C1,2037,ODA,MILK,41.5007538537791,52.83662495369018,1.273148558694888,common dairy-food multiplier
MTS,C1,2038,ODA,MILK,41.98687376587926,54.45781896574236,1.2970200941704226,common dairy-food multiplier
MTS,C1,2039,ODA,MILK,42.46417372636009,56.1095782292849,1.3213392209361248,common dairy-food multiplier
MTS,C1,2040,ODA,MILK,42.93223919771442,57.79170246007118,1.3461143313286075,common dairy-food multiplier
MTS,C1,2041,ODA,MILK,43.3983424718728,59.51448945899698,1.371353975041082,common dairy-food multiplier
MTS,C1,2042,ODA,MILK,43.87084102525766,61.29049820766412,1.3970668620730904,common dairy-food multiplier
MTS,C1,2043,ODA,MILK,44.33412295177504,63.09906654815615,1.423261865736983,common dairy-food multiplier
MTS,C1,2044,ODA,MILK,44.78779877397847,64.93998040865557,1.4499480257195725,common dairy-food multiplier
MTS,C1,2045,ODA,MILK,45.2314853340205,66.8129897890619,1.4771345512018605,common dairy-food multiplier
MTS,C1,2046,ODA,MILK,45.6674991558636,68.72186038642562,1.5048308240369648,common dairy-food multiplier
MTS,C1,2047,ODA,MILK,46.09741523034646,70.66947655981465,1.5330464019876784,common dairy-food multiplier
MTS,C1,2048,ODA,MILK,46.51655964298147,72.64914522588816,1.5617910220247693,common dairy-food multiplier
MTS,C1,2049,ODA,MILK,46.92457721772912,74.66050309989429,1.5910746036873387,common dairy-food multiplier
MTS,C1,2050,ODA,MILK,47.3211213233869,76.70314874979708,1.620907252506062,common dairy-food multiplier
MTS,C1,2023,OTO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
MTS,C1,2024,OTO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
MTS,C1,2025,OTO,SOYO+RAPO+GRDO,22.242006901130008,22.014026330393424,0.9897499999999999,total vegetable-oil multiplier
MTS,C1,2026,OTO,SOYO+RAPO+GRDO,22.314617873578104,21.859512636710086,0.9796050624999996,total vegetable-oil multiplier
MTS,C1,2027,OTO,SOYO+RAPO+GRDO,22.39009698942575,21.708634474010356,0.969564110609381,total vegetable-oil multiplier
MTS,C1,2028,OTO,SOYO+RAPO+GRDO,22.463007608462064,21.556087902077188,0.9596260784756522,total vegetable-oil multiplier
MTS,C1,2029,OTO,SOYO+RAPO+GRDO,22.534825000013715,21.403349435022754,0.9497899111712529,total vegetable-oil multiplier
MTS,C1,2030,OTO,SOYO+RAPO+GRDO,22.604816447378603,21.24976088289084,0.9400545645817485,total vegetable-oil multiplier
MTS,C1,2031,OTO,SOYO+RAPO+GRDO,22.68410063086834,21.105718344979092,0.9304190052947747,total vegetable-oil multiplier
MTS,C1,2032,OTO,SOYO+RAPO+GRDO,22.767063058029336,20.96578335525497,0.9208822104905138,total vegetable-oil multiplier
MTS,C1,2033,OTO,SOYO+RAPO+GRDO,22.850008686724543,20.826484302439578,0.911443167832991,total vegetable-oil multiplier
MTS,C1,2034,OTO,SOYO+RAPO+GRDO,22.933010722839796,20.687889047776068,0.9021008753627044,total vegetable-oil multiplier
MTS,C1,2035,OTO,SOYO+RAPO+GRDO,23.01641032819969,20.550301884751924,0.8928543413902258,total vegetable-oil multiplier
MTS,C1,2036,OTO,SOYO+RAPO+GRDO,23.10742102265488,20.420087676324485,0.8837025843907163,total vegetable-oil multiplier
MTS,C1,2037,OTO,SOYO+RAPO+GRDO,23.199059290130656,20.290932696464264,0.8746446329009743,total vegetable-oil multiplier
MTS,C1,2038,OTO,SOYO+RAPO+GRDO,23.287554783606836,20.159559373119198,0.8656795254137383,total vegetable-oil multiplier
MTS,C1,2039,OTO,SOYO+RAPO+GRDO,23.37287576279929,20.026027442916035,0.8568063102782516,total vegetable-oil multiplier
MTS,C1,2040,OTO,SOYO+RAPO+GRDO,23.454992129580265,19.890397315193393,0.8480240455978929,total vegetable-oil multiplier
MTS,C1,2041,OTO,SOYO+RAPO+GRDO,23.543927381417976,19.761166927643767,0.8393317991305159,total vegetable-oil multiplier
MTS,C1,2042,OTO,SOYO+RAPO+GRDO,23.63308303579926,19.63267912287718,0.8307286481893924,total vegetable-oil multiplier
MTS,C1,2043,OTO,SOYO+RAPO+GRDO,23.719284421871556,19.50232012069277,0.8222136795454789,total vegetable-oil multiplier
MTS,C1,2044,OTO,SOYO+RAPO+GRDO,23.802502427271257,19.370142986310153,0.8137859893301465,total vegetable-oil multiplier
MTS,C1,2045,OTO,SOYO+RAPO+GRDO,23.882709366237627,19.23620127322579,0.8054446829395125,total vegetable-oil multiplier
MTS,C1,2046,OTO,SOYO+RAPO+GRDO,23.96279599320222,19.102874378222843,0.7971888749393834,total vegetable-oil multiplier
MTS,C1,2047,OTO,SOYO+RAPO+GRDO,24.040772368854682,18.96859465555772,0.7890176889712548,total vegetable-oil multiplier
MTS,C1,2048,OTO,SOYO+RAPO+GRDO,24.11574669338684,18.832716278912947,0.780930257659298,total vegetable-oil multiplier
MTS,C1,2049,OTO,SOYO+RAPO+GRDO,24.187695300522627,18.695291866211516,0.7729257225184064,total vegetable-oil multiplier
MTS,C1,2050,OTO,SOYO+RAPO+GRDO,24.256595962325573,18.55637435367374,0.765003233862443,total vegetable-oil multiplier
MTS,C1,2023,PLM,CHKM,17.18908809544014,17.18908809544014,1.0,poultry meat
MTS,C1,2024,PLM,CHKM,17.001519072376162,17.001519072376162,1.0,poultry meat
MTS,C1,2025,PLM,CHKM,17.228254352428316,17.366080387251902,1.0080000000002414,poultry meat
MTS,C1,2026,PLM,CHKM,17.444679569179286,17.724910901778443,1.016063999999992,poultry meat
MTS,C1,2027,PLM,CHKM,17.673232545774635,18.10079243621714,1.0241925120000035,poultry meat
MTS,C1,2028,PLM,CHKM,17.90354125539648,18.48336627519673,1.0323860520960053,poultry meat
MTS,C1,2029,PLM,CHKM,18.138532440690717,18.87577564043908,1.040645140512828,poultry meat
MTS,C1,2030,PLM,CHKM,18.375854153457464,19.27572527418729,1.0489703016368637,poultry meat
MTS,C1,2031,PLM,CHKM,18.609479802432663,19.676957974779484,1.0573620640490595,poultry meat
MTS,C1,2032,PLM,CHKM,18.85766777818857,20.098897585314848,1.065820960562362,poultry meat
MTS,C1,2033,PLM,CHKM,19.1119941853252,20.53292371287229,1.0743475282468495,poultry meat
MTS,C1,2034,PLM,CHKM,19.37310867626406,20.979959032168445,1.0829423084728316,poultry meat
MTS,C1,2035,PLM,CHKM,19.642007895020644,21.44133066385564,1.091605846940482,poultry meat
MTS,C1,2036,PLM,CHKM,19.895524191128864,21.89181509926245,1.100338693716032,poultry meat
MTS,C1,2037,PLM,CHKM,20.155727155977942,22.35555150162542,1.1091414032658722,poultry meat
MTS,C1,2038,PLM,CHKM,20.41402931103828,22.82318147728662,1.1180145344920056,poultry meat
MTS,C1,2039,PLM,CHKM,20.670272904465996,23.294542863422677,1.1269586507679676,poultry meat
MTS,C1,2040,PLM,CHKM,20.92429987767223,23.769467324466667,1.1359743199738044,poultry meat
MTS,C1,2041,PLM,CHKM,21.170709703899558,24.24177761973065,1.1450621145339033,poultry meat
MTS,C1,2042,PLM,CHKM,21.42206776941745,24.725835003478565,1.154222611450125,poultry meat
MTS,C1,2043,PLM,CHKM,21.670879444232387,25.21312321705981,1.1634563923417596,poultry meat
MTS,C1,2044,PLM,CHKM,21.91698714831456,25.70345446896764,1.1727640434805047,poultry meat
MTS,C1,2045,PLM,CHKM,22.160233593123056,26.196634954369504,1.182146155828387,poultry meat
MTS,C1,2046,PLM,CHKM,22.39903691511954,26.69076686653572,1.1916033250750717,poultry meat
MTS,C1,2047,PLM,CHKM,22.63679148289091,27.18986860804452,1.2011361516756853,poultry meat
MTS,C1,2048,PLM,CHKM,22.87125476089481,27.691262854912225,1.210745240888954,poultry meat
MTS,C1,2049,PLM,CHKM,23.102272118005374,28.194733748754327,1.2204312028157616,poultry meat
MTS,C1,2050,PLM,CHKM,23.32968999371331,28.7000598733018,1.230194652437973,poultry meat
MTS,C1,2023,PRK,PIGM,32.252583938084726,32.252583938084726,1.0,pigmeat
MTS,C1,2024,PRK,PIGM,31.5574317607294,31.5574317607294,1.0,pigmeat
MTS,C1,2025,PRK,PIGM,31.817360809477293,31.13487842011331,0.9785499999999782,pigmeat
MTS,C1,2026,PRK,PIGM,32.074566244892274,30.71332494110209,0.9575601025000001,pigmeat
MTS,C1,2027,PRK,PIGM,32.3408108237547,30.30400073309604,0.9370204383013613,pigmeat
MTS,C1,2028,PRK,PIGM,32.603191474330266,29.89456233768502,0.9169213498998141,pigmeat
MTS,C1,2029,PRK,PIGM,32.864950568080474,29.488188208972662,0.8972533869444662,pigmeat
MTS,C1,2030,PRK,PIGM,33.123450160674466,29.08263110169835,0.8780073017944989,pigmeat
MTS,C1,2031,PRK,PIGM,33.38328522697736,28.682052209559,0.8591740451709874,pigmeat
MTS,C1,2032,PRK,PIGM,33.65296148837184,28.29355109384143,0.8407447619020914,pigmeat
MTS,C1,2033,PRK,PIGM,33.92253004506831,27.90843138224396,0.8227107867592948,pigmeat
MTS,C1,2034,PRK,PIGM,34.192023053001115,27.526754551119016,0.8050636403833065,pigmeat
MTS,C1,2035,PRK,PIGM,34.46188642513829,27.14890268807666,0.7877950252970726,pigmeat
MTS,C1,2036,PRK,PIGM,34.73145174028984,26.77436577018926,0.7708968220044182,pigmeat
MTS,C1,2037,PRK,PIGM,35.00567545581268,26.40691932404197,0.7543610851724648,pigmeat
MTS,C1,2038,PRK,PIGM,35.274980464517675,26.039286486611275,0.738180039895518,pigmeat
MTS,C1,2039,PRK,PIGM,35.53922481620588,25.671619662560765,0.722346078039792,pigmeat
MTS,C1,2040,PRK,PIGM,35.79826898801365,25.30406924816339,0.7068517546654549,pigmeat
MTS,C1,2041,PRK,PIGM,36.05733942157171,24.94049333516824,0.6916897845282314,pigmeat
MTS,C1,2042,PRK,PIGM,36.31948259996378,24.582952159983844,0.6768530386500704,pigmeat
MTS,C1,2043,PRK,PIGM,36.57650554164088,24.22588300824787,0.6623345409710525,pigmeat
MTS,C1,2044,PRK,PIGM,36.828274901370925,23.86941645462416,0.6481274650672173,pigmeat
MTS,C1,2045,PRK,PIGM,37.07465981640215,23.513680976670248,0.6342251309415277,pigmeat
MTS,C1,2046,PRK,PIGM,37.317226063416186,23.15985422696552,0.620621001882833,pigmeat
MTS,C1,2047,PRK,PIGM,37.5565326597901,22.80840832728945,0.6073086813924458,pigmeat
MTS,C1,2048,PRK,PIGM,37.79020285960859,22.45803394136849,0.5942819101765758,pigmeat
MTS,C1,2049,PRK,PIGM,38.018115056497145,22.108847933192774,0.5815345632032974,pigmeat
MTS,C1,2050,PRK,PIGM,38.24015057527197,21.76096482095655,0.5690606468225651,pigmeat
MTS,C1,2023,RBO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
MTS,C1,2024,RBO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
MTS,C1,2025,RBO,SOYO+RAPO+GRDO,22.242006901130008,22.014026330393424,0.9897499999999999,total vegetable-oil multiplier
MTS,C1,2026,RBO,SOYO+RAPO+GRDO,22.314617873578104,21.859512636710086,0.9796050624999996,total vegetable-oil multiplier
MTS,C1,2027,RBO,SOYO+RAPO+GRDO,22.39009698942575,21.708634474010356,0.969564110609381,total vegetable-oil multiplier
MTS,C1,2028,RBO,SOYO+RAPO+GRDO,22.463007608462064,21.556087902077188,0.9596260784756522,total vegetable-oil multiplier
MTS,C1,2029,RBO,SOYO+RAPO+GRDO,22.534825000013715,21.403349435022754,0.9497899111712529,total vegetable-oil multiplier
MTS,C1,2030,RBO,SOYO+RAPO+GRDO,22.604816447378603,21.24976088289084,0.9400545645817485,total vegetable-oil multiplier
MTS,C1,2031,RBO,SOYO+RAPO+GRDO,22.68410063086834,21.105718344979092,0.9304190052947747,total vegetable-oil multiplier
MTS,C1,2032,RBO,SOYO+RAPO+GRDO,22.767063058029336,20.96578335525497,0.9208822104905138,total vegetable-oil multiplier
MTS,C1,2033,RBO,SOYO+RAPO+GRDO,22.850008686724543,20.826484302439578,0.911443167832991,total vegetable-oil multiplier
MTS,C1,2034,RBO,SOYO+RAPO+GRDO,22.933010722839796,20.687889047776068,0.9021008753627044,total vegetable-oil multiplier
MTS,C1,2035,RBO,SOYO+RAPO+GRDO,23.01641032819969,20.550301884751924,0.8928543413902258,total vegetable-oil multiplier
MTS,C1,2036,RBO,SOYO+RAPO+GRDO,23.10742102265488,20.420087676324485,0.8837025843907163,total vegetable-oil multiplier
MTS,C1,2037,RBO,SOYO+RAPO+GRDO,23.199059290130656,20.290932696464264,0.8746446329009743,total vegetable-oil multiplier
MTS,C1,2038,RBO,SOYO+RAPO+GRDO,23.287554783606836,20.159559373119198,0.8656795254137383,total vegetable-oil multiplier
MTS,C1,2039,RBO,SOYO+RAPO+GRDO,23.37287576279929,20.026027442916035,0.8568063102782516,total vegetable-oil multiplier
MTS,C1,2040,RBO,SOYO+RAPO+GRDO,23.454992129580265,19.890397315193393,0.8480240455978929,total vegetable-oil multiplier
MTS,C1,2041,RBO,SOYO+RAPO+GRDO,23.543927381417976,19.761166927643767,0.8393317991305159,total vegetable-oil multiplier
MTS,C1,2042,RBO,SOYO+RAPO+GRDO,23.63308303579926,19.63267912287718,0.8307286481893924,total vegetable-oil multiplier
MTS,C1,2043,RBO,SOYO+RAPO+GRDO,23.719284421871556,19.50232012069277,0.8222136795454789,total vegetable-oil multiplier
MTS,C1,2044,RBO,SOYO+RAPO+GRDO,23.802502427271257,19.370142986310153,0.8137859893301465,total vegetable-oil multiplier
MTS,C1,2045,RBO,SOYO+RAPO+GRDO,23.882709366237627,19.23620127322579,0.8054446829395125,total vegetable-oil multiplier
MTS,C1,2046,RBO,SOYO+RAPO+GRDO,23.96279599320222,19.102874378222843,0.7971888749393834,total vegetable-oil multiplier
MTS,C1,2047,RBO,SOYO+RAPO+GRDO,24.040772368854682,18.96859465555772,0.7890176889712548,total vegetable-oil multiplier
MTS,C1,2048,RBO,SOYO+RAPO+GRDO,24.11574669338684,18.832716278912947,0.780930257659298,total vegetable-oil multiplier
MTS,C1,2049,RBO,SOYO+RAPO+GRDO,24.187695300522627,18.695291866211516,0.7729257225184064,total vegetable-oil multiplier
MTS,C1,2050,RBO,SOYO+RAPO+GRDO,24.256595962325573,18.55637435367374,0.765003233862443,total vegetable-oil multiplier
MTS,C1,2023,RIC,RICE,112.08,112.08,1.0,paddy-equivalent rice
MTS,C1,2024,RIC,RICE,111.12846877041495,111.12846877041495,1.0,paddy-equivalent rice
MTS,C1,2025,RIC,RICE,110.18845953606186,109.22431051512132,0.9912500000000001,paddy-equivalent rice
MTS,C1,2026,RIC,RICE,109.39690449540774,107.49083436723862,0.9825765625000008,paddy-equivalent rice
MTS,C1,2027,RIC,RICE,108.60779538894644,105.78171385422957,0.9739790175779178,paddy-equivalent rice
MTS,C1,2028,RIC,RICE,107.83266261714954,104.10776672911044,0.9654567011735209,paddy-equivalent rice
MTS,C1,2029,RIC,RICE,107.06792030309136,102.46495852746366,0.9570089550390306,paddy-equivalent rice
MTS,C1,2030,RIC,RICE,106.3138099046672,100.8530145270078,0.9486351266824493,paddy-equivalent rice
MTS,C1,2031,RIC,RICE,105.66392080434566,99.35943746263494,0.9403345693239556,paddy-equivalent rice
MTS,C1,2032,RIC,RICE,105.01348862334564,97.88377022886108,0.9321066418423933,paddy-equivalent rice
MTS,C1,2033,RIC,RICE,104.3688829686696,96.43170338785622,0.9239507087261245,paddy-equivalent rice
MTS,C1,2034,RIC,RICE,103.73001791348076,95.00281111114272,0.9158661400249902,paddy-equivalent rice
MTS,C1,2035,RIC,RICE,103.09604072329152,93.5959788564847,0.907852311299666,paddy-equivalent rice
MTS,C1,2036,RIC,RICE,102.55397318440752,92.28920279908692,0.8999086035714775,paddy-equivalent rice
MTS,C1,2037,RIC,RICE,102.01632374589828,91.0020704789748,0.8920344032945382,paddy-equivalent rice
MTS,C1,2038,RIC,RICE,101.4898450361884,89.74027456543443,0.8842291022657055,paddy-equivalent rice
MTS,C1,2039,RIC,RICE,100.97432130592752,88.50319468728203,0.8764920976209286,paddy-equivalent rice
MTS,C1,2040,RIC,RICE,100.46954112175558,87.2902272049246,0.8688227917667164,paddy-equivalent rice
MTS,C1,2041,RIC,RICE,100.0386181240892,86.1553179575766,0.8612205923387349,paddy-equivalent rice
MTS,C1,2042,RIC,RICE,99.61138331049504,85.03673501110642,0.8536849121554861,paddy-equivalent rice
MTS,C1,2043,RIC,RICE,99.19335002440708,83.93891747187163,0.8462151691743246,paddy-equivalent rice
MTS,C1,2044,RIC,RICE,98.78436097429022,82.86138751722639,0.838810786444142,paddy-equivalent rice
MTS,C1,2045,RIC,RICE,98.3842620111677,81.80367961463992,0.8314711920627538,paddy-equivalent rice
MTS,C1,2046,RIC,RICE,98.00936231545944,80.77890665621541,0.8241958191322076,paddy-equivalent rice
MTS,C1,2047,RIC,RICE,97.64130889850706,79.77139743126939,0.8169841057148006,paddy-equivalent rice
MTS,C1,2048,RIC,RICE,97.28148309345114,78.78199799486994,0.8098354947897936,paddy-equivalent rice
MTS,C1,2049,RIC,RICE,96.92975215110134,77.81030369755466,0.8027494342114704,paddy-equivalent rice
MTS,C1,2050,RIC,RICE,96.58598593439967,76.85592003780027,0.795725376660752,paddy-equivalent rice
MTS,C1,2023,SBO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
MTS,C1,2024,SBO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
MTS,C1,2025,SBO,SOYO+RAPO+GRDO,22.242006901130008,22.014026330393424,0.9897499999999999,total vegetable-oil multiplier
MTS,C1,2026,SBO,SOYO+RAPO+GRDO,22.314617873578104,21.859512636710086,0.9796050624999996,total vegetable-oil multiplier
MTS,C1,2027,SBO,SOYO+RAPO+GRDO,22.39009698942575,21.708634474010356,0.969564110609381,total vegetable-oil multiplier
MTS,C1,2028,SBO,SOYO+RAPO+GRDO,22.463007608462064,21.556087902077188,0.9596260784756522,total vegetable-oil multiplier
MTS,C1,2029,SBO,SOYO+RAPO+GRDO,22.534825000013715,21.403349435022754,0.9497899111712529,total vegetable-oil multiplier
MTS,C1,2030,SBO,SOYO+RAPO+GRDO,22.604816447378603,21.24976088289084,0.9400545645817485,total vegetable-oil multiplier
MTS,C1,2031,SBO,SOYO+RAPO+GRDO,22.68410063086834,21.105718344979092,0.9304190052947747,total vegetable-oil multiplier
MTS,C1,2032,SBO,SOYO+RAPO+GRDO,22.767063058029336,20.96578335525497,0.9208822104905138,total vegetable-oil multiplier
MTS,C1,2033,SBO,SOYO+RAPO+GRDO,22.850008686724543,20.826484302439578,0.911443167832991,total vegetable-oil multiplier
MTS,C1,2034,SBO,SOYO+RAPO+GRDO,22.933010722839796,20.687889047776068,0.9021008753627044,total vegetable-oil multiplier
MTS,C1,2035,SBO,SOYO+RAPO+GRDO,23.01641032819969,20.550301884751924,0.8928543413902258,total vegetable-oil multiplier
MTS,C1,2036,SBO,SOYO+RAPO+GRDO,23.10742102265488,20.420087676324485,0.8837025843907163,total vegetable-oil multiplier
MTS,C1,2037,SBO,SOYO+RAPO+GRDO,23.199059290130656,20.290932696464264,0.8746446329009743,total vegetable-oil multiplier
MTS,C1,2038,SBO,SOYO+RAPO+GRDO,23.287554783606836,20.159559373119198,0.8656795254137383,total vegetable-oil multiplier
MTS,C1,2039,SBO,SOYO+RAPO+GRDO,23.37287576279929,20.026027442916035,0.8568063102782516,total vegetable-oil multiplier
MTS,C1,2040,SBO,SOYO+RAPO+GRDO,23.454992129580265,19.890397315193393,0.8480240455978929,total vegetable-oil multiplier
MTS,C1,2041,SBO,SOYO+RAPO+GRDO,23.543927381417976,19.761166927643767,0.8393317991305159,total vegetable-oil multiplier
MTS,C1,2042,SBO,SOYO+RAPO+GRDO,23.63308303579926,19.63267912287718,0.8307286481893924,total vegetable-oil multiplier
MTS,C1,2043,SBO,SOYO+RAPO+GRDO,23.719284421871556,19.50232012069277,0.8222136795454789,total vegetable-oil multiplier
MTS,C1,2044,SBO,SOYO+RAPO+GRDO,23.802502427271257,19.370142986310153,0.8137859893301465,total vegetable-oil multiplier
MTS,C1,2045,SBO,SOYO+RAPO+GRDO,23.882709366237627,19.23620127322579,0.8054446829395125,total vegetable-oil multiplier
MTS,C1,2046,SBO,SOYO+RAPO+GRDO,23.96279599320222,19.102874378222843,0.7971888749393834,total vegetable-oil multiplier
