town_code,county_code,省,区县名称,镇,policy_layers,ten_entry_year,yi_entry_year
120115002,120115,天津市,宝坻区,宝平街道,3,,
120115003,120115,天津市,宝坻区,钰华街道,3,,
120115006,120115,天津市,宝坻区,周良街道,3,,
120115007,120115,天津市,宝坻区,潮阳街道,3,,
120115008,120115,天津市,宝坻区,朝霞街道,3,,
120115101,120115,天津市,宝坻区,大口屯镇,3,,
120115103,120115,天津市,宝坻区,王卜庄镇,3,,
120115104,120115,天津市,宝坻区,方家庄镇,3,,
120115105,120115,天津市,宝坻区,林亭口镇,3,,
120115106,120115,天津市,宝坻区,八门城镇,3,,
120115107,120115,天津市,宝坻区,大钟庄镇,3,,
120115108,120115,天津市,宝坻区,新安镇,3,,
120115111,120115,天津市,宝坻区,霍各庄镇,3,,
120115113,120115,天津市,宝坻区,新开口镇,3,,
120115115,120115,天津市,宝坻区,大唐庄镇,3,,
120115119,120115,天津市,宝坻区,牛道口镇,3,,
120115120,120115,天津市,宝坻区,史各庄镇,3,,
120115121,120115,天津市,宝坻区,郝各庄镇,3,,
120115123,120115,天津市,宝坻区,牛家牌镇,3,,
120115124,120115,天津市,宝坻区,尔王庄镇,3,,
120115125,120115,天津市,宝坻区,黄庄镇,3,,
120115126,120115,天津市,宝坻区,口东镇,3,,
120115127,120115,天津市,宝坻区,大白庄镇,3,,
120115456,120115,天津市,宝坻区,宝坻经济开发区,3,,
120115457,120115,天津市,宝坻区,京津中关村科技城,3,,
120116001,120116,天津市,滨海新区,塘沽街道,2,,
120116005,120116,天津市,滨海新区,杭州道街道,2,,
120116006,120116,天津市,滨海新区,新河街道,2,,
120116007,120116,天津市,滨海新区,大沽街道,2,,
120116008,120116,天津市,滨海新区,新北街道,2,,
120116009,120116,天津市,滨海新区,北塘街道,2,,
120116011,120116,天津市,滨海新区,胡家园街道,2,,
120116012,120116,天津市,滨海新区,新港街道,2,,
120116013,120116,天津市,滨海新区,新村街道,2,,
120116014,120116,天津市,滨海新区,天津经济技术开发区东区泰达街道,2,,
120116031,120116,天津市,滨海新区,汉沽街道,2,,
120116032,120116,天津市,滨海新区,寨上街道,2,,
120116033,120116,天津市,滨海新区,茶淀街道,2,,
120116051,120116,天津市,滨海新区,大港街道,2,,
120116053,120116,天津市,滨海新区,古林街道,2,,
120116054,120116,天津市,滨海新区,海滨街道,2,,
120116100,120116,天津市,滨海新区,新城镇,2,,
120116135,120116,天津市,滨海新区,杨家泊镇,2,,2022.0
120116156,120116,天津市,滨海新区,太平镇,2,,
120116157,120116,天津市,滨海新区,小王庄镇,2,,
120116158,120116,天津市,滨海新区,中塘镇,2,,
120116400,120116,天津市,滨海新区,天津经济技术开发区（其他片区）,2,,
120116401,120116,天津市,滨海新区,天津港保税区,2,,
120116402,120116,天津市,滨海新区,天津滨海新区高新技术产业开发区,2,,
120116403,120116,天津市,滨海新区,东疆保税港区,2,,
120116406,120116,天津市,滨海新区,中新天津生态城,2,,
120117001,120117,天津市,宁河区,芦台街道,1,,
120117002,120117,天津市,宁河区,桥北街道,1,,
120117102,120117,天津市,宁河区,宁河镇,1,,
120117103,120117,天津市,宁河区,苗庄镇,1,,
120117104,120117,天津市,宁河区,丰台镇,1,,
120117105,120117,天津市,宁河区,岳龙镇,1,,
120117106,120117,天津市,宁河区,板桥镇,1,,
120117107,120117,天津市,宁河区,潘庄镇,1,,
120117109,120117,天津市,宁河区,造甲城镇,1,,
120117110,120117,天津市,宁河区,七里海镇,1,,
120117111,120117,天津市,宁河区,大北涧沽镇,1,,
120117112,120117,天津市,宁河区,东棘坨镇,1,,
120117113,120117,天津市,宁河区,北淮淀镇,1,,
120117114,120117,天津市,宁河区,俵口镇,1,,
120117115,120117,天津市,宁河区,廉庄镇,1,,
120117400,120117,天津市,宁河区,宁河区贸易开发区,1,,
120117401,120117,天津市,宁河区,宁河区经济开发区,1,,
120117402,120117,天津市,宁河区,天津未来科技城天津经济技术开发区片区,1,,
120117403,120117,天津市,宁河区,天津未来科技城滨海高新区片区,1,,
120117451,120117,天津市,宁河区,天津未来科技城宁河片区现代产业区组团,1,,
120117452,120117,天津市,宁河区,天津未来科技城宁河片区潘庄工业区组团,1,,
120117453,120117,天津市,宁河区,天津未来科技城宁河片区北淮淀组团,1,,
120118001,120118,天津市,静海区,华康街道,0,,
120118002,120118,天津市,静海区,朝阳街道,0,,
120118100,120118,天津市,静海区,静海镇,0,,
120118101,120118,天津市,静海区,唐官屯镇,0,,
120118102,120118,天津市,静海区,独流镇,0,,
120118103,120118,天津市,静海区,王口镇,0,,
120118104,120118,天津市,静海区,台头镇,0,,
120118105,120118,天津市,静海区,子牙镇,0,,
120118106,120118,天津市,静海区,陈官屯镇,0,,
120118107,120118,天津市,静海区,中旺镇,0,,
120118108,120118,天津市,静海区,大邱庄镇,0,,
120118109,120118,天津市,静海区,蔡公庄镇,0,,
120118110,120118,天津市,静海区,梁头镇,0,,
120118111,120118,天津市,静海区,团泊镇,0,,
120118112,120118,天津市,静海区,双塘镇,0,,
120118113,120118,天津市,静海区,大丰堆镇,0,,
120118114,120118,天津市,静海区,沿庄镇,0,,
120118115,120118,天津市,静海区,西翟庄镇,0,,
120118200,120118,天津市,静海区,良王庄乡,0,,
120118201,120118,天津市,静海区,杨成庄乡,0,,
120118400,120118,天津市,静海区,高新产业园,0,,
120118402,120118,天津市,静海区,天津子牙经济技术开发区,0,,
120118403,120118,天津市,静海区,天津健康产业国际合作示范区,0,,
120119001,120119,天津市,蓟州区,文昌街道,0,,
120119100,120119,天津市,蓟州区,渔阳镇,0,,
120119101,120119,天津市,蓟州区,洇溜镇,0,,
120119102,120119,天津市,蓟州区,官庄镇,0,,
120119103,120119,天津市,蓟州区,马伸桥镇,0,,
120119104,120119,天津市,蓟州区,下营镇,0,,
120119105,120119,天津市,蓟州区,邦均镇,0,,
120119106,120119,天津市,蓟州区,别山镇,0,,
120119108,120119,天津市,蓟州区,尤古庄镇,0,,
120119109,120119,天津市,蓟州区,上仓镇,0,,
120119111,120119,天津市,蓟州区,下仓镇,0,,
120119112,120119,天津市,蓟州区,罗庄子镇,0,,
120119113,120119,天津市,蓟州区,白涧镇,0,,
120119115,120119,天津市,蓟州区,侯家营镇,0,,
120119116,120119,天津市,蓟州区,桑梓镇,0,,
120119117,120119,天津市,蓟州区,东施古镇,0,,
120119118,120119,天津市,蓟州区,下窝头镇,0,,
120119119,120119,天津市,蓟州区,杨津庄镇,0,,
120119120,120119,天津市,蓟州区,出头岭镇,1,,
120119121,120119,天津市,蓟州区,西龙虎峪镇,0,,
120119122,120119,天津市,蓟州区,穿芳峪镇,0,,
120119123,120119,天津市,蓟州区,东二营镇,0,,
120119124,120119,天津市,蓟州区,许家台镇,0,,
120119125,120119,天津市,蓟州区,礼明庄镇,0,,
120119126,120119,天津市,蓟州区,东赵各庄镇,0,,
120119127,120119,天津市,蓟州区,州河湾镇,0,,
120119203,120119,天津市,蓟州区,孙各庄满族乡,0,,
120119401,120119,天津市,蓟州区,天津市蓟州区经济开发区,0,,
130102001,130102,河北省,长安区,建北街道,0,,
130102002,130102,河北省,长安区,青园街道,0,,
130102003,130102,河北省,长安区,广安街道,0,,
130102004,130102,河北省,长安区,育才街道,0,,
130102005,130102,河北省,长安区,跃进街道,0,,
130102007,130102,河北省,长安区,河东街道,0,,
130102010,130102,河北省,长安区,长丰街道,0,,
130102011,130102,河北省,长安区,谈固街道,0,,
130102012,130102,河北省,长安区,中山东路街道,0,,
130102013,130102,河北省,长安区,阜康街道,0,,
130102014,130102,河北省,长安区,建安街道,0,,
130102015,130102,河北省,长安区,胜北街道,0,,
130102100,130102,河北省,长安区,西兆通镇,0,,
130102101,130102,河北省,长安区,南村镇,0,,
130102102,130102,河北省,长安区,高营镇,0,,
130102103,130102,河北省,长安区,桃园镇,0,,
130104001,130104,河北省,桥西区,东里街道,0,,
130104002,130104,河北省,桥西区,中山街道,0,,
130104004,130104,河北省,桥西区,南长街道,0,,
130104005,130104,河北省,桥西区,维明街道,0,,
130104007,130104,河北省,桥西区,友谊街道,0,,
130104008,130104,河北省,桥西区,红旗街道,0,,
130104009,130104,河北省,桥西区,新石街道,0,,
130104010,130104,河北省,桥西区,苑东街道,0,,
130104011,130104,河北省,桥西区,西里街道,0,,
130104012,130104,河北省,桥西区,振头街道,0,,
130104013,130104,河北省,桥西区,留营街道,0,,
130104014,130104,河北省,桥西区,长兴街道,0,,
130104015,130104,河北省,桥西区,彭后街道,0,,
130104016,130104,河北省,桥西区,东风街道,0,,
130104017,130104,河北省,桥西区,东华街道,0,,
130104018,130104,河北省,桥西区,休门街道,0,,
130104019,130104,河北省,桥西区,汇通街道,0,,
130105001,130105,河北省,新华区,革新街街道,0,,
130105003,130105,河北省,新华区,新华路街道,0,,
130105004,130105,河北省,新华区,宁安街道,0,,
130105005,130105,河北省,新华区,东焦街道,0,,
130105006,130105,河北省,新华区,西苑街道,0,,
130105007,130105,河北省,新华区,合作路街道,0,,
130105008,130105,河北省,新华区,联盟街道,0,,
130105009,130105,河北省,新华区,石岗街道,0,,
130105011,130105,河北省,新华区,天苑街道,0,,
130105012,130105,河北省,新华区,北苑街道,0,,
130105013,130105,河北省,新华区,赵陵铺路街道,0,,
130105014,130105,河北省,新华区,西三庄街道,0,,
130105015,130105,河北省,新华区,大郭街道,0,,
130105016,130105,河北省,新华区,杜北街道,0,,
130105017,130105,河北省,新华区,赵佗路街道,0,,
130107001,130107,河北省,井陉矿区,矿市街道,0,,
130107002,130107,河北省,井陉矿区,四微街道,0,,
130107100,130107,河北省,井陉矿区,贾庄镇,0,,
130107101,130107,河北省,井陉矿区,凤山镇,0,,
130107200,130107,河北省,井陉矿区,横涧乡,0,,
130108001,130108,河北省,裕华区,裕兴街道,0,,
130108002,130108,河北省,裕华区,裕强街道,0,,
130108003,130108,河北省,裕华区,东苑街道,0,,
130108004,130108,河北省,裕华区,建通街道,0,,
130108005,130108,河北省,裕华区,槐底街道,0,,
130108006,130108,河北省,裕华区,裕华路街道,0,,
130108007,130108,河北省,裕华区,裕东街道,0,,
130108008,130108,河北省,裕华区,裕翔街道,0,,
130108009,130108,河北省,裕华区,建华南街道,0,,
130108101,130108,河北省,裕华区,方村镇,0,,
130109100,130109,河北省,藁城区,廉州镇,0,,
130109101,130109,河北省,藁城区,兴安镇,0,,
130109102,130109,河北省,藁城区,贾市庄镇,0,,
130109103,130109,河北省,藁城区,南营镇,1,,
130109104,130109,河北省,藁城区,梅花镇,0,,
130109105,130109,河北省,藁城区,岗上镇,0,,
130109107,130109,河北省,藁城区,南董镇,0,,
130109108,130109,河北省,藁城区,张家庄镇,0,,
130109109,130109,河北省,藁城区,南孟镇,0,,
130109110,130109,河北省,藁城区,增村镇,0,,
130109111,130109,河北省,藁城区,常安镇,0,,
130109112,130109,河北省,藁城区,西关镇,0,,
130109200,130109,河北省,藁城区,九门回族乡,0,,
130109500,130109,河北省,藁城区,石家庄经济技术开发区,0,,
130110100,130110,河北省,鹿泉区,获鹿镇,1,,
130110101,130110,河北省,鹿泉区,铜冶镇,1,,
130110102,130110,河北省,鹿泉区,寺家庄镇,1,,
130110103,130110,河北省,鹿泉区,上庄镇,1,,
130110104,130110,河北省,鹿泉区,李村镇,1,,
130110105,130110,河北省,鹿泉区,宜安镇,1,,
130110106,130110,河北省,鹿泉区,黄壁庄镇,1,,
130110107,130110,河北省,鹿泉区,大河镇,1,,
130110108,130110,河北省,鹿泉区,山尹村镇,1,,
130110200,130110,河北省,鹿泉区,石井乡,1,,
130110201,130110,河北省,鹿泉区,白鹿泉乡,1,,
130110202,130110,河北省,鹿泉区,上寨乡,1,,
130110500,130110,河北省,鹿泉区,河北鹿泉经济开发区,1,,
130111100,130111,河北省,栾城区,栾城镇,0,,
130111103,130111,河北省,栾城区,冶河镇,0,,
130111104,130111,河北省,栾城区,窦妪镇,0,,
130111105,130111,河北省,栾城区,楼底镇,0,,
130111200,130111,河北省,栾城区,南高乡,0,,
130111201,130111,河北省,栾城区,柳林屯乡,0,,
130111202,130111,河北省,栾城区,西营乡,0,,
130121100,130121,河北省,井陉县,微水镇,0,,
130121101,130121,河北省,井陉县,上安镇,0,,
130121102,130121,河北省,井陉县,天长镇,0,,
130121103,130121,河北省,井陉县,秀林镇,0,,
130121104,130121,河北省,井陉县,南峪镇,0,,
130121105,130121,河北省,井陉县,威州镇,0,,
130121106,130121,河北省,井陉县,小作镇,0,,
130121107,130121,河北省,井陉县,南障城镇,0,,
130121108,130121,河北省,井陉县,苍岩山镇,0,,
130121109,130121,河北省,井陉县,测鱼镇,0,,
130121200,130121,河北省,井陉县,吴家窑乡,0,,
130121201,130121,河北省,井陉县,北正乡,0,,
130121202,130121,河北省,井陉县,于家乡,0,,
130121203,130121,河北省,井陉县,孙庄乡,0,,
130121204,130121,河北省,井陉县,南陉乡,0,,
130121205,130121,河北省,井陉县,辛庄乡,0,,
130121206,130121,河北省,井陉县,南王庄乡,0,,
130123001,130123,河北省,正定县,诸福屯街道,0,,
130123002,130123,河北省,正定县,三里屯街道,0,,
130123100,130123,河北省,正定县,正定镇,0,,
130123102,130123,河北省,正定县,新城铺镇,0,,
130123103,130123,河北省,正定县,新安镇,0,,
130123104,130123,河北省,正定县,南岗镇,0,,
130123105,130123,河北省,正定县,曲阳桥镇,0,,
130123106,130123,河北省,正定县,南牛镇,0,,
130123201,130123,河北省,正定县,南楼乡,0,,
130123202,130123,河北省,正定县,西平乐乡,0,,
130125100,130125,河北省,行唐县,龙州镇,0,,
130125101,130125,河北省,行唐县,南桥镇,0,,
130125102,130125,河北省,行唐县,上碑镇,0,,
130125103,130125,河北省,行唐县,口头镇,0,,
130125104,130125,河北省,行唐县,上方镇,0,,
130125200,130125,河北省,行唐县,独羊岗乡,0,,
130125201,130125,河北省,行唐县,安香乡,0,,
130125202,130125,河北省,行唐县,只里乡,0,,
130125203,130125,河北省,行唐县,市同乡,0,,
130125204,130125,河北省,行唐县,翟营乡,0,,
130125205,130125,河北省,行唐县,城寨乡,0,,
130125207,130125,河北省,行唐县,玉亭乡,0,,
130125208,130125,河北省,行唐县,北河乡,0,,
130125209,130125,河北省,行唐县,上阎庄乡,0,,
130125210,130125,河北省,行唐县,九口子乡,0,,
130125400,130125,河北省,行唐县,河北行唐经济开发区,0,,
130126100,130126,河北省,灵寿县,灵寿镇,1,,
130126101,130126,河北省,灵寿县,青同镇,1,,
130126102,130126,河北省,灵寿县,塔上镇,1,,
130126103,130126,河北省,灵寿县,陈庄镇,1,,
130126104,130126,河北省,灵寿县,慈峪镇,1,,
130126105,130126,河北省,灵寿县,岔头镇,1,,
130126200,130126,河北省,灵寿县,三圣院乡,1,,
130126201,130126,河北省,灵寿县,北洼乡,1,,
130126202,130126,河北省,灵寿县,牛城乡,1,,
130126203,130126,河北省,灵寿县,狗台乡,1,,
130126204,130126,河北省,灵寿县,南寨乡,1,,
130126205,130126,河北省,灵寿县,南燕川乡,1,,
130126206,130126,河北省,灵寿县,北谭庄乡,1,,
130126207,130126,河北省,灵寿县,寨头乡,1,,
130126208,130126,河北省,灵寿县,南营乡,1,,
130127100,130127,河北省,高邑县,高邑镇,0,,
130127101,130127,河北省,高邑县,大营镇,0,,
130127102,130127,河北省,高邑县,富村镇,0,,
130127103,130127,河北省,高邑县,万城镇,0,,
130127104,130127,河北省,高邑县,中韩镇,0,,
130128100,130128,河北省,深泽县,深泽镇,0,,
